"Provider Number",Network,"Facility Name","Address Line 1",City,State,Zip,County,"Profit or Non-Profit","Chain Organization","# of Dialysis Stations","Offers in-center hemodialysis","Certification or Recertification Date",Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
252588,8,"RCG OF PHILADELPHIA","1100 CENTRAL DRIVE",PHILADELPHIA,MS,39350,NESHOBA,Profit,"FRESENIUS MEDICAL CARE",13,TRUE,8/14/17,32.754387,-89.116797,0.33,place,,,,,Philadelphia,MS,"Neshoba County",39350,US,"TIGER/Line® dataset from the US Census Bureau"
252503,8,"RCG GREENVILLE","2001 S MEDICAL PARK DRIVE",GREENVILLE,MS,38703,WASHINGTON,Profit,"FRESENIUS MEDICAL CARE",43,TRUE,12/8/75,33.414186,-91.009518,0.33,place,,,,,Greenville,MS,"Washington County",38703,US,"TIGER/Line® dataset from the US Census Bureau"
252554,8,"BAY SPRINGS DIALYSIS","14 BAY AVENUE","BAY SPRINGS",MS,39422,JASPER,Profit,INDEPENDENT,21,TRUE,8/5/98,31.974599,-89.280105,0.4,range_interpolation,14,"B St",,,"Bay Springs",MS,"Jasper County",39422,US,"TIGER/Line® dataset from the US Census Bureau"
252569,8,"SILVER CREEK DIALYSIS","21 EMU STREET","SILVER CREEK",MS,39663,LAWRENCE,Profit,INDEPENDENT,18,TRUE,5/31/06,31.594604,-90.044711,0.33,place,,,,,"Silver Creek",MS,"Lawrence County",39663,US,"TIGER/Line® dataset from the US Census Bureau"
252555,8,"BIO-MEDICAL APPLICATIONS OF MISSISSIPPI, INC","20019 HWY 61 SOUTH","ROLLING FORK",MS,39159,SHARKEY,Profit,"FRESENIUS MEDICAL CARE",10,TRUE,10/2/98,32.910572,-90.869515,0.6,street_center,,"State Hwy 14",,,"Rolling Fork",MS,"Sharkey County",39159,US,"TIGER/Line® dataset from the US Census Bureau"
252536,8,"FMC YAZOO CITY","716 GRAND AVENUE","YAZOO CITY",MS,39194,YAZOO,Profit,"FRESENIUS MEDICAL CARE",21,TRUE,10/19/92,32.856902,-90.404216,1,range_interpolation,716,"Grand Ave",,,"Yazoo City",MS,"Yazoo County",39194,US,"TIGER/Line® dataset from the US Census Bureau"
252520,8,"RCG PHILADELPHIA","PO BOX 6264",PHILADELPHIA,MS,39350,NESHOBA,Profit,"FRESENIUS MEDICAL CARE",34,TRUE,6/8/83,32.754387,-89.116797,0.33,place,6264,"PO Box",,,Philadelphia,MS,"Neshoba County",39350,US,"TIGER/Line® dataset from the US Census Bureau"
252507,8,"RCG CLARKSDALE","2010 N. STATE ST.",CLARKSDALE,MS,38614,COAHOMA,Profit,"FRESENIUS MEDICAL CARE",40,TRUE,5/1/79,34.199184,-90.551073,1,range_interpolation,2010,"N State St",,,Clarksdale,MS,"Coahoma County",38614,US,"TIGER/Line® dataset from the US Census Bureau"
342740,6,"DAVITA ROANOKE CHOWAN DIALYSIS","626 WEST MAIN STREET",MURFREESBORO,NC,27855,HERTFORD,Profit,DAVITA,10,TRUE,12/5/18,36.442542,-77.11049,1,rooftop,626,"W Main St",,,Murfreesboro,NC,"Hertford County",27855,US,Hertford
342538,6,"FREEDOM LAKE DIALYSIS CENTER","4016 FREEDOM LAKE DRIVE",DURHAM,NC,27704,DURHAM,Profit,"FRESENIUS MEDICAL CARE",22,TRUE,10/12/88,36.048681,-78.896708,1,rooftop,4016,"Freedom Lake Dr",,,Durham,NC,"Durham County",27704,US,Durham
342551,6,"MOUNT AIRY DIALYSIS CENTER OF WAKE FOREST UNIVERSITY","1280 NEWSOME STREET","MOUNT AIRY",NC,27030,SURRY,Non-Profit,"WAKE FOREST UNIVERSITY",27,TRUE,7/23/90,36.481632,-80.603597,1,rooftop,1280,"Newsome St",,,"Mount Airy",NC,"Surry County",27030,US,Surry
342615,6,"FMC DIALYSIS SERVICES OF BRIGGS AVENUE","1209 SOUTH BRIGGS AVENUE",DURHAM,NC,27703,DURHAM,Profit,"FRESENIUS MEDICAL CARE",29,TRUE,2/4/02,35.967938,-78.877676,1,rooftop,1209,"S Briggs Ave",,,Durham,NC,"Durham County",27703,US,Durham
342517,6,"BMA OF ROCKY MOUNT INC","750 ENGLISH ROAD","ROCKY MOUNT",NC,27804,NASH,Profit,"FRESENIUS MEDICAL CARE",40,TRUE,11/18/83,35.978284,-77.84207,1,rooftop,750,"English Rd",,,"Rocky Mount",NC,"Nash County",27804,US,Nash
342533,6,"BMA OF BURLINGTON INC","3325 GARDEN ROAD",BURLINGTON,NC,27215,ALAMANCE,Profit,"FRESENIUS MEDICAL CARE",45,TRUE,3/16/88,36.072399,-79.504405,1,rooftop,3325,"Garden Rd",,,Burlington,NC,"Alamance County",27215,US,Alamance
342646,6,"FMC NEW HOPE DIALYSIS","835 SOUTH NEW HOPE ROAD",RALEIGH,NC,27610,WAKE,Profit,"FRESENIUS MEDICAL CARE",36,TRUE,4/18/05,35.76271,-78.559602,1,rooftop,835,"S New Hope Rd",,,Raleigh,NC,"Wake County",27610,US,Wake
342514,6,"HIGH POINT KIDNEY CENTER OF WAKE FOREST UNIVERSITY","1900 WESTCHESTER DRIVE","HIGH POINT",NC,27262,GUILFORD,Non-Profit,"WAKE FOREST UNIVERSITY",41,TRUE,9/1/82,35.942629,-80.03562,1,rooftop,1900,"Westchester Dr",,,"High Point",NC,"Guilford County",27262,US,Guilford
342737,6,"FRESENIUS KIDNEY CARE INDIAN TRAIL","7862 IDLEWILD ROAD","INDIAN TRAIL",NC,28079,UNION,Profit,"FRESENIUS MEDICAL CARE",10,TRUE,6/26/18,35.106766,-80.632321,1,rooftop,7862,"Idlewild Rd",,,"Indian Trail",NC,"Union County",28079,US,Union
342578,6,"DAVITA SEDC ELIZABETHTOWN DIALYSIS CENTER","101 DIALYSIS DRIVE",ELIZABETHTOWN,NC,28337,BLADEN,Profit,DAVITA,26,TRUE,1/27/95,34.61801,-78.604665,1,rooftop,101,"Dialysis Dr",,,Elizabethtown,NC,"Bladen County",28337,US,Bladen
342699,6,"BIO-MEDICAL APPLICATIONS OF NORTH CAROLINA, INC.","1899 TATE BLVD SE",HICKORY,NC,28602,CATAWBA,Profit,"FRESENIUS MEDICAL CARE",5,FALSE,10/14/14,35.729284,-81.305923,1,rooftop,1899,"Tate Blvd SE",,,Hickory,NC,"Catawba County",28602,US,Alexander
342671,6,"BMA SOUTH GASTON DIALYSIS","710 WEST HUDSON BLVD.",GASTONIA,NC,28052,GASTON,Profit,"FRESENIUS MEDICAL CARE",26,TRUE,12/14/09,35.235484,-81.200768,1,rooftop,710,"W Hudson Blvd",,,Gastonia,NC,"Gaston County",28052,US,Gaston
342686,6,"DAVITA NORTH BURLINGTON DIALYSIS","2019 NORTH CHURCH STREET",BURLINGTON,NC,27217,ALAMANCE,Profit,DAVITA,22,TRUE,12/22/11,36.09418,-79.40345,1,rooftop,2019,"N Church St",,,Burlington,NC,"Alamance County",27217,US,Alamance
342565,6,"BMA ALBEMARLE","203 NORTHEAST CONNECTOR",ALBEMARLE,NC,28001,STANLY,Profit,"FRESENIUS MEDICAL CARE",26,TRUE,12/3/93,35.38601,-80.191636,1,rooftop,203,"NE Connector",,,Albemarle,NC,"Stanly County",28001,US,Stanly
342587,6,"DAVITA GOLDSBORO SOUTH DIALYSIS","1704 WAYNE MEMORIAL DRIVE",GOLDSBORO,NC,27530,WAYNE,Profit,DAVITA,25,TRUE,1/22/97,35.392634,-77.971386,0.9,rooftop,1704,"Wayne Memorial Dr",,,Goldsboro,NC,"Wayne County",27534,US,Wayne
342570,6,"DAVITA AHOSKIE DIALYSIS","129 HERTFORD COUNTY HIGH RD",AHOSKIE,NC,27910,HERTFORD,Profit,DAVITA,26,TRUE,6/24/94,36.297517,-76.992188,1,rooftop,129,"Hertford County High Rd",,,Ahoskie,NC,"Hertford County",27910,US,Hertford
342635,6,"FRESENIUS MEDICAL SERVICES OF CATAWBA VALLEY","301 10TH STREET NW",CONOVER,NC,28613,CATAWBA,Profit,"FRESENIUS MEDICAL CARE",25,TRUE,12/29/03,35.718034,-81.221921,1,rooftop,301,"10th St NW",,,Conover,NC,"Catawba County",28613,US,Alexander
342650,6,"DAVITA GREENE COUNTY DIALYSIS CENTER","1025 KINGOLD BLVD","SNOW HILL",NC,28580,GREENE,Profit,DAVITA,21,TRUE,12/29/06,35.440878,-77.664289,1,rooftop,1025,"Kingold Blvd",,,"Snow Hill",NC,"Greene County",28580,US,Greene
342600,6,"BMA OF SOUTHWEST GREENSBORO","5020 MACKAY ROAD",JAMESTOWN,NC,27282,GUILFORD,Profit,"FRESENIUS MEDICAL CARE",33,TRUE,10/6/99,36.017373,-79.899503,1,rooftop,5020,"Mackay Rd",,,Jamestown,NC,"Guilford County",27282,US,Guilford
342703,6,"DAVITA SURF CITY DIALYSIS","22807 US HIGHWAY 17 N",HAMPSTEAD,NC,28443,PENDER,Profit,DAVITA,10,TRUE,9/9/15,34.452603,-77.613717,1,rooftop,22807,"US Hwy 17",,,Hampstead,NC,"Pender County",28443,US,Pender
342732,6,"DAVITA BULL CITY DIALYSIS","3607 WITHERSPOON BLVD",DURHAM,NC,27707,DURHAM,Profit,DAVITA,16,TRUE,12/31/17,35.950534,-78.987909,1,rooftop,3607,"Witherspoon Blvd",,,Durham,NC,"Durham County",27707,US,Durham
342619,6,"HALIFAX COUNTY DIALYSIS CENTER","612 MAIN STREET","SCOTLAND NECK",NC,27874,HALIFAX,Profit,"FRESENIUS MEDICAL CARE",19,TRUE,8/29/02,36.123832,-77.423956,1,range_interpolation,612,"Main St",,,"Scotland Neck",NC,"Halifax County",27874,US,"TIGER/Line® dataset from the US Census Bureau"
342548,6,"DAVITA CHARLOTTE DIALYSIS","2321 W  MOREHEAD STREET",CHARLOTTE,NC,28208,MECKLENBURG,Profit,DAVITA,32,TRUE,3/15/90,35.225034,-80.876927,1,rooftop,2321,"W Morehead St",,,Charlotte,NC,"Mecklenburg County",28208,US,Mecklenburg
342682,6,"FMC PEMBROKE","1327 HARRY WEST LANE",PEMBROKE,NC,28372,ROBESON,Profit,"FRESENIUS MEDICAL CARE",15,TRUE,2/11/11,34.684831,-79.216627,1,rooftop,1327,"Harry West Ln",,,Pembroke,NC,"Robeson County",28372,US,Robeson
342503,6,"FRESENIUS MEDICAL CARE CHARLOTTE","928 BAXTER STREET",CHARLOTTE,NC,28204,MECKLENBURG,Profit,"FRESENIUS MEDICAL CARE",40,TRUE,9/1/76,35.212982,-80.841941,1,rooftop,928,"Baxter St",,,Charlotte,NC,"Mecklenburg County",28204,US,Mecklenburg
342602,6,"DAVITA CHEROKEE DIALYSIS CENTER","53 ECHOTA CHURCH ROAD",CHEROKEE,NC,28719,SWAIN,Profit,DAVITA,20,TRUE,4/27/00,35.467599,-83.273282,1,range_interpolation,53,"Echota Mission Dr",,,Cherokee,NC,"Jackson County",28719,US,"TIGER/Line® dataset from the US Census Bureau"
342747,6,"DAVITA KIDNEY CARE","9562 ROCKY RIVER ROAD",CHARLOTTE,NC,28215,MECKLENBURG,Profit,DAVITA,10,TRUE,8/14/19,35.285718,-80.662677,1,rooftop,9562,"Rocky River Rd",,,Charlotte,NC,"Cabarrus County",28215,US,Cabarrus
342591,6,"DSI GLENWATER DIALYSIS","9030 GLENWATER DRIVE",CHARLOTTE,NC,28262,MECKLENBURG,Profit,"US RENAL CARE, INC.",42,TRUE,4/13/98,35.314862,-80.750934,1,rooftop,9030,"Glenwater Dr",,,Charlotte,NC,"Mecklenburg County",28262,US,Mecklenburg
342708,6,"DAVITA ALBERMARLE DIALYSIS","101 DAVITA LANE","ELIZABETH CITY",NC,27909,PASQUOTANK,Profit,DAVITA,13,TRUE,7/8/16,36.32891,-76.227757,1,rooftop,101,"Davita Ln",,,"Elizabeth City",NC,"Pasquotank County",27909,US,Pasquotank
342304,6,"WFU BAPTIST MEDICAL CENTER DIALYSIS UNIT","8 N HEMODIALYSIS","WINSTON SALEM",NC,27157,FORSYTH,Non-Profit,"WAKE FOREST UNIVERSITY",4,TRUE,9/1/76,36.027482,-80.20728,0.33,place,,,,,"Winston Salem",NC,"Forsyth County",27157,US,"TIGER/Line® dataset from the US Census Bureau"
342576,6,"RAI CARE CENTERS GOLDSBORO","2403 WAYNE MEMORIAL DR",GOLDSBORO,NC,27530,WAYNE,Profit,"FRESENIUS MEDICAL CARE",16,TRUE,12/16/94,35.3993,-77.959755,0.9,rooftop,2403,"Wayne Memorial Dr",,,Goldsboro,NC,"Wayne County",27534,US,Wayne
342694,6,"BIO-MEDICAL APPLICATIONS OF NORTH CAROLINA, INC.","301 S. RALEIGH STREET",ANGIER,NC,27501,HARNETT,Profit,"FRESENIUS MEDICAL CARE",10,TRUE,3/22/13,35.502956,-78.740458,1,rooftop,301,"S Raleigh St",,,Angier,NC,"Harnett County",27501,US,Harnett
342631,6,"DAVITA COPPERFIELD DIALYSIS","1030 VINEHAVEN DR NE",CONCORD,NC,28025,CABARRUS,Profit,DAVITA,27,TRUE,10/29/03,35.461572,-80.583633,0.9,rooftop,1030,"Vinehaven Dr NE",,,Kannapolis,NC,"Cabarrus County",28083,US,Cabarrus
342709,6,"DAVITA ALAMANCE COUNTY DIALYSIS","829 S MAIN ST",GRAHAM,NC,27253,ALAMANCE,Profit,DAVITA,10,TRUE,6/22/16,36.056237,-79.401741,1,rooftop,829,"S Main St",,,Graham,NC,"Alamance County",27253,US,Alamance
342596,6,"FMC DIALYSIS SERVICES EAST CAROLINA UNIVERSITY","2355 W ARLINGTON BLVD",GREENVILLE,NC,27834,PITT,Profit,"FRESENIUS MEDICAL CARE",31,TRUE,5/26/99,35.609503,-77.410548,1,range_interpolation,2355,"W Arlington Blvd",,,Greenville,NC,"Pitt County",27834,US,"TIGER/Line® dataset from the US Census Bureau"
342714,6,"NORTH RANDOLPH DIALYSIS CENTER OF WAKE FOREST UNIVERSITY","5948 MENDENHALL RD EXT",ARCHDALE,NC,27263,RANDOLPH,Non-Profit,"WAKE FOREST UNIVERSITY",10,TRUE,11/9/16,35.897722,-79.999404,1,rooftop,5948,"Mendenhall Rd Ext",,,"High Point",NC,"Randolph County",27263,US,Randolph
342544,6,"CARY KIDNEY CENTER","5045 OLD RALEIGH ROAD",CARY,NC,27511,WAKE,Profit,"FRESENIUS MEDICAL CARE",28,TRUE,5/8/89,35.73929,-78.805783,1,rooftop,5045,"Old Raleigh Rd",,,Cary,NC,"Wake County",27511,US,Cary
342719,6,"BIO-MEDICAL APPLICATIONS OF NORTH CAROLINA, INC.","6646 REGAL OAKS DRIVE",CHARLOTTE,NC,28212,MECKLENBURG,Profit,"FRESENIUS MEDICAL CARE",12,TRUE,5/22/17,35.200945,-80.730715,1,rooftop,6646,"Regal Oaks Dr",,,Charlotte,NC,"Mecklenburg County",28212,US,Mecklenburg
342528,6,"FMC LUMBERTON DIALYSIS UNIT","720 WESLEY PINES ROAD",LUMBERTON,NC,28358,ROBESON,Profit,"FRESENIUS MEDICAL CARE",35,TRUE,12/19/86,34.656222,-78.998186,1,rooftop,720,"Wesley Pines Rd",,,Lumberton,NC,"Robeson County",28358,US,Robeson
342623,6,"FMC DIALYSIS SERVICES OF ROBESON COUNTY","704 SOUTH WALNUT STREET",FAIRMONT,NC,28340,ROBESON,Profit,"FRESENIUS MEDICAL CARE",23,TRUE,10/18/02,34.489731,-79.112406,1,range_interpolation,704,"S Walnut St",,,Fairmont,NC,"Robeson County",28340,US,"TIGER/Line® dataset from the US Census Bureau"
342677,6,"DAVIE KIDNEY CENTER OF WAKE FOREST UNIVERSITY","190 INTERSTATE DRIVE",MOCKSVILLE,NC,27028,DAVIE,Non-Profit,"WAKE FOREST UNIVERSITY",13,TRUE,9/9/10,35.906241,-80.54609,0.33,place,,,,,Mocksville,NC,"Davie County",27028,US,"TIGER/Line® dataset from the US Census Bureau"
342729,6,"DAVITA CATAWBA COUNTY DIALYSIS","1900 3RD AVENUE LANE SE",HICKORY,NC,28602,CATAWBA,Profit,DAVITA,10,TRUE,7/24/18,35.727065,-81.306751,0.6,rooftop,1900,"3rd Ave Ln SE",,,Hickory,NC,"Catawba County",28602,US,Alexander
342618,6,"FMC DIALYSIS SERVICES PLYMOUTH","734 US HIGHWAY 64 EAST",PLYMOUTH,NC,27962,WASHINGTON,Profit,"FRESENIUS MEDICAL CARE",14,TRUE,7/15/02,35.86131,-76.733122,1,rooftop,734,"US Hwy 64 E",,,Plymouth,NC,"Washington County",27962,US,"NC Geographic Information Coordinating Council"
342744,6,"OAK CITY DIALYSIS","3645 TRUST DRIVE",RALEIGH,NC,27616,WAKE,Profit,DAVITA,10,TRUE,6/3/19,35.859458,-78.578706,1,rooftop,3645,"Trust Dr",,,Raleigh,NC,"Wake County",27616,US,Wake
342752,6,"DAVITA ROSEWOOD DIALYSIS","105 ADAIR DRIVE",GOLDSBORO,NC,27530,WAYNE,Profit,DAVITA,10,TRUE,12/11/19,35.423865,-78.060951,1,rooftop,105,"Adair Dr",,,Goldsboro,NC,"Wayne County",27530,US,"NC Geographic Information Coordinating Council"
342659,6,"DAVITA WALLACE DIALYSIS","5650 S OLD NC 41 HWY",WALLACE,NC,28466,DUPLIN,Profit,DAVITA,15,TRUE,11/30/07,34.74154,-77.973,1,rooftop,5650,"S NC 41 Hwy",,,Wallace,NC,"Duplin County",28466,US,Duplin
342606,6,"LAKE NORMAN DIALYSIS CENTER OF WAKE FOREST UNIVERSITY","164 PROFESSIONAL PARK DRIVE",MOORESVILLE,NC,28117,IREDELL,Non-Profit,"WAKE FOREST UNIVERSITY",27,TRUE,8/18/00,35.55897,-80.856133,1,rooftop,164,"Professional Park Dr",,,Mooresville,NC,"Iredell County",28117,US,Iredell
342555,6,"DAVITA DIALYSIS CARE OF MOORE COUNTY","16 REGIONAL DRIVE",PINEHURST,NC,28374,MOORE,Profit,DAVITA,25,TRUE,11/29/90,35.211712,-79.454406,1,rooftop,16,"Regional Dr",,,Pinehurst,NC,"Moore County",28374,US,Moore
342689,6,"FMC BRUNSWICK COUNTY","98 STONE CHIMNEY ROAD SE",SUPPLY,NC,28462,BRUNSWICK,Profit,"FRESENIUS MEDICAL CARE",10,TRUE,8/29/12,34.017537,-78.267591,1,range_interpolation,98,"Stone Chimney Rd SE",,,Supply,NC,"Brunswick County",28462,US,"TIGER/Line® dataset from the US Census Bureau"
342522,6,"FMC WAKE DIALYSIS CLINIC","3604 BUSH STREET",RALEIGH,NC,27609,WAKE,Profit,"FRESENIUS MEDICAL CARE",40,TRUE,7/7/86,35.832061,-78.610174,1,rooftop,3604,"Bush St",,,Raleigh,NC,"Wake County",27609,US,Wake
342611,6,"DIALYSIS CLINIC INC KINGS MOUNTAIN","1010 SHELBY ROAD","KINGS MOUNTAIN",NC,28086,CLEVELAND,Non-Profit,"DIALYSIS CLINIC, INC.",15,TRUE,10/10/01,35.23972,-81.363451,1,range_interpolation,1010,"Shelby Rd",,,"Kings Mountain",NC,"Cleveland County",28086,US,"TIGER/Line® dataset from the US Census Bureau"
342653,6,"FMS SIX FORKS DIALYSIS CLINIC","3411 WEST MILLBROOK RD",RALEIGH,NC,27613,WAKE,Profit,"FRESENIUS MEDICAL CARE",16,TRUE,3/27/07,35.863631,-78.708656,1,rooftop,3411,"W Millbrook Rd",,,Raleigh,NC,"Wake County",27613,US,Cary
342510,6,"FAYETTEVILLE KIDNEY CENTER","2560 LEGION   ROAD",FAYETTEVILLE,NC,28306,CUMBERLAND,Profit,"FRESENIUS MEDICAL CARE",50,TRUE,12/19/77,35.012623,-78.90997,1,rooftop,2560,"Legion Rd",,,Fayetteville,NC,"Cumberland County",28306,US,Cumberland
342583,6,"DAVITA DIALYSIS CARE OF MONTGOMERY COUNTY","323 WEST MAIN ST",BISCOE,NC,27209,MONTGOMERY,Profit,DAVITA,20,TRUE,7/17/95,35.358874,-79.785979,1,rooftop,323,"W Main St",,,Biscoe,NC,"Montgomery County",27209,US,Montgomery
342725,6,"DAVITA SHARPSBURG DIALYSIS","191 SE RAILROAD STREET",SHARPSBURG,NC,27878,NASH,Profit,DAVITA,10,TRUE,4/9/18,35.866083,-77.828652,1,rooftop,191,"SE Railroad St",,,Sharpsburg,NC,"Wilson County",27878,US,Wilson
342666,6,"DAVITA MARSHVILLE DIALYSIS CENTER","7260 E MARSHVILLE BLVD",MARSHVILLE,NC,28103,UNION,Profit,DAVITA,12,TRUE,12/22/08,34.986882,-80.350509,1,rooftop,7260,"E Marshville Blvd",,,Marshville,NC,"Union County",28103,US,Union
342641,6,"ROCKINGHAM KIDNEY CENTER","2206 BARNES STREET",REIDSVILLE,NC,27320,ROCKINGHAM,Profit,"FRESENIUS MEDICAL CARE",19,TRUE,11/10/04,36.32441,-79.640145,1,rooftop,2206,"Barnes St",,,Reidsville,NC,"Rockingham County",27320,US,"NC Geographic Information Coordinating Council"
342561,6,"BMA OF PAMLICO","1983 WEST FIFTH STREET",WASHINGTON,NC,27889,BEAUFORT,Profit,"FRESENIUS MEDICAL CARE",25,TRUE,1/12/93,35.57418,-77.084483,1,rooftop,1983,"W 5th St",,,Washington,NC,"Beaufort County",27889,US,Beaufort
342549,6,"FMC OF NORTH CHARLOTTE","5220 N TRYON STREET",CHARLOTTE,NC,28213,MECKLENBURG,Profit,"FRESENIUS MEDICAL CARE",40,TRUE,3/23/90,35.258501,-80.778294,1,rooftop,5220,"N Tryon St",,,Charlotte,NC,"Mecklenburg County",28213,US,Mecklenburg
342566,6,"DAVITA DIALYSIS CARE OF RUTHERFORD COUNTY","226 COMMERCIAL DRIVE","FOREST CITY",NC,28043,RUTHERFORD,Profit,DAVITA,30,TRUE,2/9/94,35.336511,-81.890319,1,rooftop,226,"Commercial Dr",,,"Forest City",NC,"Rutherford County",28043,US,Rutherford
342683,6,"DAVITA SOUTHPOINT DIALYSIS","415 W NC HIGHWAY 54",DURHAM,NC,27713,DURHAM,Profit,DAVITA,16,TRUE,7/14/11,35.911215,-78.917768,0.33,place,,,,,Durham,NC,"Durham County",27713,US,"TIGER/Line® dataset from the US Census Bureau"
342731,6,"DAVITA BROOKSHIRE","5601 TUCKASEEGEE RD",CHARLOTTE,NC,28208,MECKLENBURG,Profit,DAVITA,10,TRUE,7/2/18,35.24534,-80.919404,0.72,nearest_rooftop_match,5600,"Tuckaseegee Rd Charlotte",,,Charlotte,NC,"Mecklenburg County",28208,US,"NC Geographic Information Coordinating Council"
342672,6,"FMC EASTERN WAKE","670 GRANITE VISTA DRIVE",ROLESVILLE,NC,27571,WAKE,Profit,"FRESENIUS MEDICAL CARE",14,TRUE,12/14/09,35.926987,-78.459331,1,rooftop,670,"Granite Vista Dr",,,Rolesville,NC,"Wake County",27571,US,Wake
342521,6,"DAVITA SEDC WHITEVILLE DIALYSIS CENTER","608 PECAN LANE",WHITEVILLE,NC,28472,COLUMBUS,Profit,DAVITA,26,TRUE,4/1/86,34.340603,-78.689785,1,rooftop,608,"Pecan Ln",,,Whiteville,NC,"Columbus County",28472,US,Columbus
342736,6,"DAVITA SUGAR CREEK","5100 REAGAN DR",CHARLOTTE,NC,28206,MECKLENBURG,Profit,DAVITA,10,TRUE,7/2/18,35.276656,-80.796107,0.8,nearest_rooftop_match,5108,"Reagan Dr Charlotte",,,Charlotte,NC,"Mecklenburg County",28206,US,"NC Geographic Information Coordinating Council"
342605,6,"BMA EAST CHARLOTTE","1334 CENTRAL AVENUE",CHARLOTTE,NC,28205,MECKLENBURG,Profit,"FRESENIUS MEDICAL CARE",26,TRUE,7/7/00,35.219772,-80.815553,1,rooftop,1334,"Central Ave",,,Charlotte,NC,"Mecklenburg County",28205,US,Mecklenburg
342704,6,"DAVITA KERR LAKE DIALYSIS","1274 RUIN CREEK ROAD",HENDERSON,NC,27537,VANCE,Profit,DAVITA,16,TRUE,10/5/15,36.321645,-78.452742,1,rooftop,1274,"Ruin Creek Rd",,,Henderson,NC,"Vance County",27537,US,Vance
342554,6,"FRESENIUS KIDNEY CARE WEST CHARLOTTE","3057 FREEDOM DRIVE",CHARLOTTE,NC,28208,MECKLENBURG,Profit,"FRESENIUS MEDICAL CARE",29,TRUE,11/21/90,35.241276,-80.888577,1,rooftop,3057,"Freedom Dr",,,Charlotte,NC,"Mecklenburg County",28208,US,Mecklenburg
342640,6,"DAVITA REIDSVILLE DIALYSIS","1307 FREEWAY DRIVE",REIDSVILLE,NC,27320,ROCKINGHAM,Profit,DAVITA,27,TRUE,6/14/04,36.327015,-79.689085,1,rooftop,1307,"Freeway Dr",,,Reidsville,NC,"Rockingham County",27320,US,"NC Geographic Information Coordinating Council"
342507,6,"DAVITA WILSON DIALYSIS","2833 WOOTEN BLVD., SW",WILSON,NC,27893,WILSON,Profit,DAVITA,40,TRUE,9/1/76,35.718308,-77.957933,1,rooftop,2833,"Wooten Blvd SW",,,Wilson,NC,"Wilson County",27893,US,Wilson
342651,6,"DAVITA MAXTON DIALYSIS","202 E DR.  MARTIN LUTHER KING JR.  DR",MAXTON,NC,28364,ROBESON,Profit,DAVITA,14,TRUE,1/10/07,34.735172,-79.348399,0.8,rooftop,202,"Martin Luther King Jr Dr",,,Maxton,NC,"Robeson County",28364,US,Robeson
342636,6,"WEST IREDELL DIALYSIS CENTER","115 WESTBROOK LANE",STATESVILLE,NC,28625,IREDELL,Non-Profit,"WAKE FOREST UNIVERSITY",20,TRUE,12/31/03,35.793421,-80.941011,1,rooftop,115,"Westbrook Ln",,,Statesville,NC,"Iredell County",28625,US,Iredell
342542,6,"BMA OF ROANOKE RAPIDS INC","260 SMITH CHURCH ROAD","ROANOKE RAPIDS",NC,27870,HALIFAX,Profit,"FRESENIUS MEDICAL CARE",46,TRUE,2/1/89,36.432864,-77.649385,1,rooftop,260,"Smith Church Rd",,,"Roanoke Rapids",NC,"Halifax County",27870,US,Halifax
342502,6,"GREENVILLE DIALYSIS CENTER","510 PALADIN DRIVE",GREENVILLE,NC,27834,PITT,Profit,"FRESENIUS MEDICAL CARE",47,TRUE,9/1/76,35.619297,-77.412863,1,rooftop,510,"Paladin Dr",,,Greenville,NC,"Pitt County",27834,US,Pitt
342746,6,"ROBERSONVILLE DIALYSIS CENTER","102 COYOTE LANE",ROBERSONVILLE,NC,27871,MARTIN,Profit,DAVITA,11,TRUE,7/24/19,35.834564,-77.248489,0.33,place,,,,,Robersonville,NC,"Martin County",27871,US,"TIGER/Line® dataset from the US Census Bureau"
342687,6,"FRESENIUS MEDICAL CARE OF ALEXANDER COUNTY","175 COMMERCE DRIVE",TAYLORSVILLE,NC,28681,ALEXANDER,Profit,"FRESENIUS MEDICAL CARE",13,TRUE,3/16/12,35.892367,-81.18017,1,rooftop,175,"Commerce Dr",,,Taylorsville,NC,"Alexander County",28681,US,Alexander
342537,6,"BMA OF SOUTH GREENSBORO INC","622 INDUSTRIAL AVENUE",GREENSBORO,NC,27406,GUILFORD,Profit,"FRESENIUS MEDICAL CARE",49,TRUE,8/15/89,36.025643,-79.772821,1,rooftop,622,"Industrial Ave",,,Greensboro,NC,"Guilford County",27406,US,Guilford
342676,6,"DCI SOUTH SHELBY","1530 SOUTH LAFAYETTE STREET",SHELBY,NC,28152,CLEVELAND,Non-Profit,"DIALYSIS CLINIC, INC.",10,TRUE,4/7/10,35.263854,-81.558926,1,range_interpolation,1530,"S Lafayette St",,,Shelby,NC,"Cleveland County",28152,US,"TIGER/Line® dataset from the US Census Bureau"
342601,6,"FMC DIALYSIS SERVICES SOUTH RAMSEY","526 RAMSEY STREET",FAYETTEVILLE,NC,28301,CUMBERLAND,Profit,"FRESENIUS MEDICAL CARE",51,TRUE,11/22/99,35.061304,-78.877105,1,rooftop,526,"Ramsey St",,,Fayetteville,NC,"Cumberland County",28301,US,Cumberland
