"Provider Number",Network,"Facility Name","Address Line 1",City,State,Zip,County,"Profit or Non-Profit","Chain Organization","# of Dialysis Stations","Offers in-center hemodialysis","Certification or Recertification Date",Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
672887,14,"EL PASO HEALTH, LLC","2400 N OREGON ST STE C","EL PASO",TX,79902,"EL PASO",Profit,"AMERICAN RENAL ASSOCIATES",17,TRUE,10/10/18,31.774795,-106.502201,1,rooftop,2400,"N Oregon St",Ste,C,"El Paso",TX,"El Paso County",79902,US,"El Paso"
452666,14,"FRESENIUS MEDICAL CARE RIO GRANDE CITY","2533 CENTRAL PALM DR","RIO GRANDE CITY",TX,78582,STARR,Profit,"FRESENIUS MEDICAL CARE",20,TRUE,2/4/94,26.377615,-98.854569,1,rooftop,2533,"Central Palm Dr",,,"Rio Grande City",TX,"Starr County",78582,US,Starr
672618,14,"LIBERTY DIALYSIS - ROCKWALL","2850 RIDGE ROAD",ROCKWALL,TX,75032,ROCKWALL,Profit,"US RENAL CARE, INC.",16,TRUE,9/28/09,32.893179,-96.471876,1,rooftop,2850,"Ridge Rd",,,Rockwall,TX,"Rockwall County",75032,US,Rockwall
672706,14,"BIO MEDICAL APPLICATIONS OF TEXAS INC.","860 NE LOOP 286",PARIS,TX,75460,LAMAR,Profit,"FRESENIUS MEDICAL CARE",24,TRUE,7/12/13,33.684076,-95.547676,1,rooftop,860,"Loop 286 NE",,,Paris,TX,"Lamar County",75460,US,Lamar
452890,14,"USRC EDINBURG","206 CONQUEST BLVD",EDINBURG,TX,78539,HIDALGO,Profit,"US RENAL CARE, INC.",24,TRUE,8/20/04,26.256767,-98.172133,1,rooftop,206,"Conquest Blvd",,,Edinburg,TX,"Hidalgo County",78539,US,"Hidalgo County"
672791,14,"DESOTO REGIONAL DIALYSIS CENTER LLC","2651 BOLTON BOONE DRIVE",DESOTO,TX,75115,DALLAS,Profit,"AMERICAN RENAL ASSOCIATES",25,TRUE,9/8/16,32.643914,-96.879185,1,rooftop,2651,"Bolton Boone Dr",,,Desoto,TX,"Dallas County",75115,US,Desoto
672759,14,"DAVITA LA CENTRAL DIALYSIS","902 HOUSTON STREET",LAREDO,TX,78040,WEBB,Profit,DAVITA,13,TRUE,4/14/15,27.507228,-99.50475,1,rooftop,902,"Houston St",,,Laredo,TX,"Webb County",78040,US,Webb
672653,14,"DAVITA FLOYD CURL DIALYSIS","9238 FLOYD CURL DRIVE, SUITE 102","SAN ANTONIO",TX,78240,BEXAR,Profit,DAVITA,20,TRUE,7/28/10,29.529328,-98.592362,1,rooftop,9238,"Floyd Curl Dr",Ste,102,"San Antonio",TX,"Bexar County",78240,US,Bexar
452813,14,"FMC DIALYSIS SERVICES VISTA DEL SOL","10420 VISTA DEL SOL, SUITE #201","EL PASO",TX,79925,"EL PASO",Profit,"FRESENIUS MEDICAL CARE",17,TRUE,6/6/00,31.756805,-106.346638,1,rooftop,10420,"Vista Del Sol Dr",Ste,201,"El Paso",TX,"El Paso County",79925,US,"El Paso"
672870,14,"USRC SAN SABA, LLC","215 N SAN SABA","SAN ANTONIO",TX,78207,BEXAR,Profit,"US RENAL CARE, INC.",25,TRUE,8/22/18,29.426716,-98.500428,1,rooftop,215,"N San Saba",,,"San Antonio",TX,"Bexar County",78207,US,"City of San Antonio"
672859,14,"SPACE CITY DIALYSIS PASADENA - DSI, LLC","3402 BURKE ROAD",PASADENA,TX,77504,HARRIS,Profit,"US RENAL CARE, INC.",13,TRUE,7/9/18,29.659317,-95.18667,1,range_interpolation,3402,"Burke Rd",,,Pasadena,TX,"Harris County",77504,US,"TIGER/Line® dataset from the US Census Bureau"
453511,14,"RIVERSIDE DIALYSIS CENTER","3315 DELANO STREET",HOUSTON,TX,77004,HARRIS,Profit,INDEPENDENT,21,TRUE,11/9/09,29.731286,-95.361798,1,rooftop,3315,"Delano St",,,Houston,TX,"Harris County",77004,US,Harris
452595,14,"KIDNEY DISEASE CLINIC OF CENTRAL SAN ANTONIO","305 NORTH FRIO","SAN ANTONIO",TX,78207,BEXAR,Profit,"FRESENIUS MEDICAL CARE",30,TRUE,1/27/83,29.428498,-98.503965,1,rooftop,305,"N Frio St",,,"San Antonio",TX,"Bexar County",78207,US,"City of San Antonio"
672825,14,"DSI EL PASO NORTH, LLC","3359 FRED WILSON AVE","EL PASO",TX,79904,"EL PASO",Profit,"US RENAL CARE, INC.",17,TRUE,9/20/17,31.825827,-106.455171,1,range_interpolation,3359,"Fred Wilson Ave",,,"El Paso",TX,"El Paso County",79904,US,"TIGER/Line® dataset from the US Census Bureau"
672562,14,"FRESENIUS MEDICAL CARE HOUSTON HOME LLC","9001 KIRBY DRIVE",HOUSTON,TX,77054,HARRIS,Profit,"FRESENIUS MEDICAL CARE",2,FALSE,2/23/07,29.67727,-95.410486,1,rooftop,9001,"Kirby Dr",,,Houston,TX,"Harris County",77054,US,"Greater Houston"
672831,14,"GREATER IRVING II REGIONAL DIALYSIS CENTER, LLC","1070 N WESTMORELAND ROAD",DALLAS,TX,75211,DALLAS,Profit,"AMERICAN RENAL ASSOCIATES",24,TRUE,10/24/17,32.756517,-96.873059,1,rooftop,1070,"N Westmoreland Rd",,,Dallas,TX,"Dallas County",75211,US,Dallas
452620,14,"BAY AREA DIALYSIS SERVICES AT KINGSVILLE","2213 SOUTH BRAHMA BLVD",KINGSVILLE,TX,78363,KLEBERG,Profit,"FRESENIUS MEDICAL CARE",21,TRUE,3/1/90,27.494939,-97.856019,1,range_interpolation,2213,"S Brahma Blvd",,,Kingsville,TX,"Kleberg County",78363,US,"TIGER/Line® dataset from the US Census Bureau"
742545,14,"TOLLAND DIALYSIS, LLC","4751 W FUQUA ST",HOUSTON,TX,77045,HARRIS,Profit,DAVITA,20,TRUE,6/24/19,29.612934,-95.449851,0.9,rooftop,4751,"W Fuqua St",,,Houston,TX,"Harris County",77053,US,"City of Houston"
452857,14,"DAVITA DALLAS HOME TRAINING (PD)","6200 LBJ FREEWAY SUITE 100",DALLAS,TX,75240,DALLAS,Profit,"RENAL VENTURES MANAGEMENT",0,FALSE,3/31/03,32.923646,-96.795832,0.9,rooftop,6200,"Lbj Fwy",Ste,100,Dallas,TX,"Dallas County",75230,US,Dallas
452761,14,"DAVITA KATY DIALYSIS GRAND PARKWAY","403 W. GRAND PARKWAY SOUTH",KATY,TX,77494,HARRIS,Profit,DAVITA,20,TRUE,7/3/97,29.77667,-95.776202,0.9,rooftop,403,"W Grand Pkwy",,,Katy,TX,"Harris County",77450,US,"Greater Houston"
672526,14,"LIBERTY DIALYSIS - LANCASTER","3250 W PLEASANT RUN ROAD",LANCASTER,TX,75146,DALLAS,Profit,"US RENAL CARE, INC.",17,TRUE,10/24/05,32.602842,-96.820886,1,rooftop,3250,"W Pleasant Run Rd",,,Lancaster,TX,"Dallas County",75146,US,Dallas
452877,14,"SNG-RENAL SOLUTIONS DIALYSIS CENTER, LP","2756 WEST TC JESTER BLVD",HOUSTON,TX,77018,HARRIS,Profit,"SANKAR NEPHROLOGY GROUP",10,TRUE,3/12/04,29.810469,-95.443255,0.9,rooftop,2756,"W T C Jester Blvd",,,Houston,TX,"Harris County",77018,US,Harris
672799,14,"US RENAL CARE EAST PLANO DIALYSIS","2721 DOBIE DR",PLANO,TX,75074,COLLIN,Profit,"US RENAL CARE, INC.",13,TRUE,1/3/17,33.034607,-96.697862,1,rooftop,2721,"Dobie Dr",,,Plano,TX,"Collin County",75074,US,Plano
672892,14,"BIO-MEDICAL APPLICATIONS OF TEXAS INC","6011 BROADWAY ST",GALVESTON,TX,77551,GALVESTON,Profit,"FRESENIUS MEDICAL CARE",13,TRUE,9/27/18,29.288741,-94.83587,1,range_interpolation,6011,"Broadway St",,,Galveston,TX,"Galveston County",77551,US,"TIGER/Line® dataset from the US Census Bureau"
672701,14,"LIBERTY DIALYSIS LAKE LEWISVILLE","3400 CORINTH PARKWAY",CORINTH,TX,76208,DENTON,Profit,"FRESENIUS MEDICAL CARE",16,TRUE,5/15/13,33.152704,-97.056421,1,rooftop,3400,"Corinth Pkwy",,,Corinth,TX,"Denton County",76208,US,Denton
452708,14,"DAVITA CONROE DIALYSIS","233 INTERSTATE 45 NORTH",CONROE,TX,77304,MONTGOMERY,Profit,DAVITA,16,TRUE,5/9/95,30.310472,-95.471597,1,rooftop,233,"N Interstate 45",,,Conroe,TX,"Montgomery County",77304,US,Montgomery
672890,14,"FMC SAN ANTONIO, LLC","1313 VETERANS AVE","CRYSTAL CITY",TX,78839,ZAVALA,Profit,"FRESENIUS MEDICAL CARE",1,FALSE,9/21/18,28.689147,-99.832223,1,rooftop,1313,"Veterans Ave",,,"Crystal City",TX,"Zavala County",78839,US,Zavala
672596,14,"DAVITA BROWNFIELD DIALYSIS","710 EAST FELT STREET",BROWNFIELD,TX,79316,TERRY,Profit,DAVITA,8,TRUE,4/15/09,33.186919,-102.266744,1,rooftop,710,"E Felt St",,,Brownfield,TX,"Terry County",79316,US,"Statewide Partial"
672557,14,"US RENAL CARE DELTA DIALYSIS","400 E. EDINBURG BLVD",ELSA,TX,78543,HIDALGO,Profit,"US RENAL CARE, INC.",24,TRUE,1/10/07,26.293152,-97.9889,1,rooftop,400,"E Edinburg Ave",,,Elsa,TX,"Hidalgo County",78543,US,"Hidalgo County"
452372,14,"CHRISTUS CHILDRENS KIDNEY CENTER","333 NORTH SANTA ROSA STREET","SAN ANTONIO",TX,78207,BEXAR,Non-Profit,INDEPENDENT,8,TRUE,7/1/07,29.428136,-98.497912,1,range_interpolation,333,"N Santa Rosa St",,,"San Antonio",TX,"Bexar County",78207,US,"TIGER/Line® dataset from the US Census Bureau"
672739,14,"DAVITA CROSSTIMBERS DIALYSIS","4400 NORTH FREEWAY",HOUSTON,TX,77022,HARRIS,Profit,DAVITA,12,TRUE,8/29/14,29.829455,-95.379692,1,rooftop,4400,"North Fwy",,,Houston,TX,"Harris County",77022,US,"Greater Houston"
452702,14,"WALNUT HILL DIALYSIS CENTER","9840 NORTH CENTRAL EXPRESSWAY",DALLAS,TX,75231,DALLAS,Profit,"FRESENIUS MEDICAL CARE",24,TRUE,12/21/93,32.882266,-96.768717,1,rooftop,9840,"N Central Expy",,,Dallas,TX,"Dallas County",75231,US,Dallas
452561,14,"FRESENIUS MEDICAL CARE IRVING","1625 NORTH STORY ROAD",IRVING,TX,75061,DALLAS,Profit,"FRESENIUS MEDICAL CARE",40,TRUE,3/11/85,32.831282,-96.978559,1,rooftop,1625,"N Story Rd",,,Irving,TX,"Dallas County",75061,US,Dallas
453502,14,"SCOTT & WHITE ARTIFICAL KIDNEY UNIT","2601 THORTON LANE",TEMPLE,TX,76508,BELL,Non-Profit,"SCOTT & WHITE MEMORIAL HOSPITAL",56,TRUE,9/1/00,31.077568,-97.364064,0.33,place,,,,,Temple,TX,"Bell County",76508,US,"TIGER/Line® dataset from the US Census Bureau"
672553,14,"DAVITA DOWNTOWN DALLAS DIALYSIS","3515 SWISS AVE, SUITE A",DALLAS,TX,75204,DALLAS,Profit,DAVITA,16,TRUE,12/15/06,32.792405,-96.781951,1,rooftop,3515,"Swiss Ave",Ste,A,Dallas,TX,"Dallas County",75204,US,Dallas
672633,14,"FRESENIUS MEDICAL CARE GRAND PRAIRIE","825 DALWORTH STREET","GRAND PRAIRIE",TX,75050,DALLAS,Profit,"FRESENIUS MEDICAL CARE",24,TRUE,3/12/10,32.744244,-97.015399,1,rooftop,825,"Dalworth St",,,"Grand Prairie",TX,"Dallas County",75050,US,Dallas
452385,14,"CHILDRESS REGIONAL MEDICAL CENTER DIALYSIS","910 REAR  OAK LANE",CHILDRESS,TX,79201,CHILDRESS,Profit,INDEPENDENT,10,TRUE,10/1/08,34.4104,-100.236376,0.33,place,,,,,Childress,TX,"Childress County",79201,US,"TIGER/Line® dataset from the US Census Bureau"
672772,14,"SATELLITE WELLBOUND OF SOUTH AUSTIN LLC","9811 SOUTH IH35",AUSTIN,TX,78744,TRAVIS,Profit,"SATELLITE HEALTHCARE",0,TRUE,2/8/16,30.335332,-97.603392,0.63,nearest_rooftop_match,9855,"E US 290 Hwy",,,Austin,TX,"Travis County",78724,US,Capcog
452747,14,"DAVITA SOUTH SAN ANTONIO DIALYSIS CENTER","1313 SE MILITARY DR","SAN ANTONIO",TX,78214,BEXAR,Profit,DAVITA,24,TRUE,11/14/96,29.35465,-98.476981,1,rooftop,1313,"SE Military Dr",,,"San Antonio",TX,"Bexar County",78214,US,"City of San Antonio"
672814,14,"SNG-COLUMBIA SQUARE DIALYSIS CENTER, LP","1711 COLUMBIA SQUARE","SAN ANTONIO",TX,78227,BEXAR,Profit,"SANKAR NEPHROLOGY GROUP",24,TRUE,6/19/17,29.416661,-98.653738,1,rooftop,1711,"Columbia Sq",,,"San Antonio",TX,"Bexar County",78227,US,Bexar
452544,14,"SOUTHSIDE KIDNEY DISEASE CLINIC","1335 SE MILITARY DR","SAN ANTONIO",TX,78214,BEXAR,Profit,"FRESENIUS MEDICAL CARE",15,TRUE,7/27/81,29.354058,-98.476009,1,rooftop,1335,"SE Military Dr",,,"San Antonio",TX,"Bexar County",78214,US,"City of San Antonio"
672874,14,"DAVITA MOUNTAIN PASS DIALYSIS","5612 DYER STREET","EL PASO",TX,79904,"EL PASO",Profit,DAVITA,24,TRUE,7/11/18,31.828562,-106.444722,1,rooftop,5612,"Dyer St",,,"El Paso",TX,"El Paso County",79904,US,"El Paso"
672777,14,"DAVITA FORT BROWN DIALYSIS","2000 BOCA CHICA BLVD",BROWNSVILLE,TX,78521,CAMERON,Profit,DAVITA,13,TRUE,5/16/16,25.922,-97.490211,1,range_interpolation,2000,"Boca Chica Blvd",,,Brownsville,TX,"Cameron County",78521,US,"TIGER/Line® dataset from the US Census Bureau"
672846,14,"USRC RICHARDSON, LLC","3321 E. RENNER RD",RICHARDSON,TX,75082,COLLIN,Profit,"US RENAL CARE, INC.",13,TRUE,4/18/18,32.997687,-96.659897,1,rooftop,3321,"E Renner Rd",,,Richardson,TX,"Collin County",75082,US,Plano
452780,14,"DAVITA HOUSTON KIDNEY CENTER SOUTHWEST","9980 WEST SAM HOUSTON PKWY SOUTH",HOUSTON,TX,77099,HARRIS,Profit,DAVITA,24,TRUE,7/1/98,29.671514,-95.561403,1,rooftop,9980,"W Sam Houston S Pkwy",,,Houston,TX,"Harris County",77099,US,"City of Houston"
452799,14,"US RENAL CARE TARRANT DIALYSIS CENTRAL FORT WORTH","4201 E BERRY","FORT WORTH",TX,76105,TARRANT,Profit,"TARRANT DIALYSIS CENTERS",20,TRUE,6/21/99,32.715051,-97.262214,1,rooftop,4201,"E Berry",,,"Fort Worth",TX,"Tarrant County",76105,US,Tarrant
452546,14,"DAVITA KERRVILLE DIALYSIS","515-A GRANADA",KERRVILLE,TX,78028,KERR,Profit,DAVITA,16,TRUE,12/1/81,29.988525,-99.155469,0.33,place,,,,,Kerrville,TX,"Kerr County",78028,US,"TIGER/Line® dataset from the US Census Bureau"
672657,14,"SNG BELLAIRE DIALYSIS CENTER LP","7243 BISSONNET STREET",HOUSTON,TX,77074,HARRIS,Profit,"SANKAR NEPHROLOGY GROUP",13,TRUE,1/13/11,29.685342,-95.509688,1,rooftop,7243,"Bissonnet St",,,Houston,TX,"Harris County",77074,US,"City of Houston"
672712,14,"SNG LEAGUE CITY DIALYSIS, LP","2785 GULF FREEWAY S","LEAGUE CITY",TX,77573,GALVESTON,Profit,"SANKAR NEPHROLOGY GROUP",16,TRUE,10/1/13,29.469581,-95.096593,1,rooftop,2785,"Gulf Fwy S",,,"League City",TX,"Galveston County",77573,US,Galveston
742524,14,"BIO-MEDICAL APPLICATIONS OF TEXAS, INC.","1671 ROLLINGBROOK DR",BAYTOWN,TX,77521,HARRIS,Profit,"FRESENIUS MEDICAL CARE",1,FALSE,2/25/19,29.760399,-94.97937,0.8,nearest_rooftop_match,1661,"Rollingbrook Dr",,,Baytown,TX,"Harris County",77521,US,"Greater Houston"
672810,14,"DAVITA WEST ARLINGTON DIALYSIS","1001 W ARBROOK BLVD",ARLINGTON,TX,76015,TARRANT,Profit,DAVITA,21,TRUE,5/12/17,32.682704,-97.122264,1,rooftop,1001,"W Arbrook Blvd",,,Arlington,TX,"Tarrant County",76015,US,"Tarrant County"
742509,14,"BIO-MEDICAL APPLICATIONS OF TEXAS, INC.","400 W MEDICAL CENTER BLVD STE 125",WEBSTER,TX,77598,HARRIS,Profit,"FRESENIUS MEDICAL CARE",13,TRUE,11/29/18,29.542337,-95.125747,0.8,rooftop,400,"Medical Center Blvd",Ste,125,Webster,TX,"Harris County",77598,US,Harris
452741,14,"DAVITA LOMA VISTA DIALYSIS CENTER","1382A LOMALAND DR","EL PASO",TX,79935,"EL PASO",Profit,DAVITA,53,TRUE,7/31/96,31.749307,-106.327173,0.9,rooftop,1382,"Lomaland Dr",,,"El Paso",TX,"El Paso County",79935,US,"El Paso"
672623,14,"SNG - HILLCROFT DIALYSIS CENTER","6015 HILLCROFT, SUITE 3000",HOUSTON,TX,77081,HARRIS,Profit,"SANKAR NEPHROLOGY GROUP",20,TRUE,12/7/09,29.716233,-95.497399,1,rooftop,6015,"Hillcroft Ave",Ste,3000,Houston,TX,"Harris County",77081,US,Harris
452556,14,"CARTHAGE DIALYSIS CENTER","1614 S MARKET ST",CARTHAGE,TX,75633,PANOLA,Profit,"FRESENIUS MEDICAL CARE",13,TRUE,8/8/83,32.130503,-94.344513,1,rooftop,1614,"S Market St",,,Carthage,TX,"Panola County",75633,US,Panola
452646,14,"DAVITA VALLEY RANCH DIALYSIS","22118 MARKET PLACE DR STE 100","NEW CANEY",TX,77357,MONTGOMERY,Profit,DAVITA,20,TRUE,9/22/92,30.131501,-95.237799,1,rooftop,22118,"Market Place Dr",Ste,100,"New Caney",TX,"Montgomery County",77357,US,Montgomery
672678,14,"DIALYSPA MEDICAL CENTER, LLC.","2453 SOUTH BRAESWOOD BLVD",HOUSTON,TX,77030,HARRIS,Profit,INDEPENDENT,18,TRUE,10/3/11,29.697149,-95.415306,1,rooftop,2453,"S Braeswood Blvd",,,Houston,TX,"Harris County",77030,US,"City of Houston"
452791,14,"DCI DIALYSIS CARE SERVICES,INC","4731 N.E. STALLINGS",NACOGDOCHES,TX,75965,NACOGDOCHES,Non-Profit,"DIALYSIS CLINIC, INC.",21,TRUE,1/28/99,31.651287,-94.651258,1,rooftop,4731,"NE Stallings Dr",,,Nacogdoches,TX,"Nacogdoches County",75965,US,Nacogdoches
672857,14,"DAVITA INWOOD DIALYSIS","6626 ANTOINE DR",HOUSTON,TX,77091,HARRIS,Profit,DAVITA,16,TRUE,6/14/18,29.861415,-95.471346,1,rooftop,6626,"Antoine Dr",,,Houston,TX,"Harris County",77091,US,Harris
672863,14,"DAVITA MASON DIALYSIS","2922 N MASON RD.",KATY,TX,77449,HARRIS,Profit,DAVITA,20,TRUE,7/12/18,29.818567,-95.752125,1,range_interpolation,2922,"N Mason Rd",,,Katy,TX,"Harris County",77449,US,"TIGER/Line® dataset from the US Census Bureau"
742541,14,"DAVITA ROADRUNNER DIALYSIS","5010 WISEMAN BLVD","SAN ANTONIO",TX,78251,BEXAR,Profit,DAVITA,24,TRUE,5/15/19,29.464833,-98.708832,1,rooftop,5010,"Wiseman Blvd",,,"San Antonio",TX,"Bexar County",78251,US,"City of San Antonio"
672827,14,"DAVITA PLANO TOLLWAY DIALYSIS","6101 WINDHAVEN PKWY",PLANO,TX,75093,COLLIN,Profit,DAVITA,17,TRUE,10/3/17,33.055962,-96.831743,0.9,rooftop,6101,"Windhaven Pkwy",,,Plano,TX,"Collin County",75024,US,Plano
452826,14,"FMC DIALYSIS SERVICES WAXAHACHIE","1300  S. ROGERS STREET",WAXAHACHIE,TX,75165,ELLIS,Profit,"FRESENIUS MEDICAL CARE",20,TRUE,3/23/01,32.375541,-96.862532,1,rooftop,1300,"S Rogers St",,,Waxahachie,TX,"Ellis County",75165,US,"City of Waxahachie"
452605,14,"DAVITA SOUTHWEST SAN ANTONIO DIALYSIS","1620 SOMERSET RD","SAN ANTONIO",TX,78211,BEXAR,Profit,DAVITA,16,TRUE,3/4/88,29.358769,-98.547596,1,rooftop,1620,"Somerset Rd",,,"San Antonio",TX,"Bexar County",78211,US,"City of San Antonio"
452894,14,"DAVITA OAK CLIFF DIALYSIS","2000 SOUTH LLEWELLYN",DALLAS,TX,75224,DALLAS,Profit,DAVITA,16,TRUE,10/11/04,32.723429,-96.830651,0.5,rooftop,2000,"S Llewellyn Ave",,,Dallas,TX,"Dallas County",75208,US,Dallas
672673,14,"FMC GREENWAY KIDNEY CENTER","5940 CROSSLAKE PARKWAY",WACO,TX,76712,MCLENNAN,Profit,"FRESENIUS MEDICAL CARE",16,TRUE,7/15/11,31.486703,-97.163564,1,rooftop,5940,"Crosslake Pkwy",,,Waco,TX,"McLennan County",76712,US,"City of Waco"
672566,14,"US RENAL CARE LAREDO SOUTH DIALYSIS","4602 BENCHA ROAD",LAREDO,TX,78041,WEBB,Profit,"US RENAL CARE, INC.",24,TRUE,5/3/07,27.502607,-99.443839,0.9,range_interpolation,4602,"Ben-cha Rd",,,Laredo,TX,"Webb County",78043,US,"TIGER/Line® dataset from the US Census Bureau"
452615,14,"KIDNEY TREATMENT CENTER SAN ANTONIO INC","803 CASTROVILLE","SAN ANTONIO",TX,78237,BEXAR,Profit,INDEPENDENT,30,TRUE,6/29/89,29.418476,-98.55463,1,rooftop,803,"Castroville Rd",,,"San Antonio",TX,"Bexar County",78237,US,"City of San Antonio"
452786,14,"MISSOURI CITY DIALYSIS","1673 CARTWRIGHT ROAD","MISSOURI CITY",TX,77459,"FORT BEND",Profit,"FRESENIUS MEDICAL CARE",20,TRUE,11/5/98,29.582493,-95.528795,0.9,rooftop,1673,"Cartwright Rd",,,"Missouri City",TX,"Fort Bend County",77489,US,"Greater Houston"
672842,14,"DAVITA SOCORRO DIALYSIS","10697 N. LOOP DR.","EL PASO",TX,79927,"EL PASO",Profit,DAVITA,24,TRUE,4/3/18,31.654013,-106.26918,1,range_interpolation,10697,"N Loop Dr",,,"El Paso",TX,"El Paso County",79927,US,"TIGER/Line® dataset from the US Census Bureau"
452675,14,"DAVITA NORTHSTAR DIALYSIS CENTER","380 W LITTLE YORK",HOUSTON,TX,77076,HARRIS,Profit,DAVITA,49,TRUE,9/12/94,29.872102,-95.404774,0.9,rooftop,380,"W Little York Rd",,,Houston,TX,"Harris County",77037,US,"City of Houston"
452309,14,"CHILDREN'S MEMORIAL HERMANN DIALYSIS CENTER","6411 FANNIN ST",HOUSTON,TX,77030,HARRIS,Non-Profit,"MEMORIAL HERMANN HEALTHCARE SYSTEM",7,TRUE,4/1/77,29.714052,-95.396173,1,rooftop,6411,"Fannin St",,,Houston,TX,"Harris County",77030,US,"City of Houston"
672896,14,"DAVITA BARKER CYPRESS DIALYSIS","18003 LONGENBAUGH DR",CYPRESS,TX,77433,HARRIS,Profit,DAVITA,24,TRUE,10/25/18,29.895447,-95.68615,0.18,nearest_rooftop_match,17935,"Longenbaugh Rd",,,Cypress,TX,"Harris County",77433,US,"City of Houston"
452506,14,"DIALYSIS CENTER OF LUBBOCK","6630 QUAKER AVE",LUBBOCK,TX,79413,LUBBOCK,Profit,"FRESENIUS MEDICAL CARE",29,TRUE,8/31/77,33.532463,-101.907695,1,rooftop,6630,"Quaker Ave",,,Lubbock,TX,"Lubbock County",79413,US,Lubbock
672886,14,"DIAMOND DIALYSIS - STAFFORD TEXAS LLC","3623 SOUTH MAIN STREET STE 100",STAFFORD,TX,77477,"FORT BEND",Profit,"DIAMOND DIALYSIS - STAFFORD, TEXAS, LLC",13,TRUE,9/18/18,29.620471,-95.569078,1,rooftop,3623,"S Main St",Ste,100,Stafford,TX,"Fort Bend County",77477,US,"City of Sugar Land"
672795,14,"LIBERTY DIALYSIS OF SOUTH LEWISVILLE","101 E SOUTHWEST PKWY",LEWISVILLE,TX,75067,DENTON,Profit,"FRESENIUS MEDICAL CARE",17,TRUE,10/20/16,33.01963,-96.991363,1,rooftop,101,"E Southwest Pkwy",,,Lewisville,TX,"Denton County",75067,US,"City of Lewisville"
452752,14,"NORTHEAST FT WORTH DIALYSIS CT","4121 DENTON HWY","HALTOM CITY",TX,76117,TARRANT,Profit,"FRESENIUS MEDICAL CARE",24,TRUE,4/16/97,32.824969,-97.265517,1,rooftop,4121,"Denton Hwy",,,"Haltom City",TX,"Tarrant County",76117,US,"Tarrant County"
672612,14,"FRESENIUS MEDICAL CARE MISSION BEND","6886 HIGHWAY 6 SOUTH",HOUSTON,TX,77083,HARRIS,Profit,"FRESENIUS MEDICAL CARE",16,TRUE,10/19/09,29.700672,-95.644577,0.9,rooftop,6886,"Sh 6 S",,,Houston,TX,"Harris County",77083,US,Harris
452674,14,"FRESENIUS MEDICAL CARE CLIFFVIEW","1225 E CLIFF DRIVE","EL PASO",TX,79902,"EL PASO",Profit,"FRESENIUS MEDICAL CARE",20,TRUE,8/23/94,31.776075,-106.48765,1,rooftop,1225,"E Cliff Dr",,,"El Paso",TX,"El Paso County",79902,US,"El Paso"
672506,14,"US RENAL CARE HOUSTON STREET DIALYSIS","2011 E. HOUSTON, SUITE 102D","SAN ANTONIO",TX,78202,BEXAR,Profit,"US RENAL CARE, INC.",27,TRUE,2/14/05,29.425472,-98.465206,1,rooftop,2011,"E Houston St",Ste,102D,"San Antonio",TX,"Bexar County",78202,US,"City of San Antonio"
452693,14,"SWISS AVENUE DIALYSIS CENTER","2613 SWISS AVE",DALLAS,TX,75204,DALLAS,Profit,"FRESENIUS MEDICAL CARE",28,TRUE,12/2/94,32.787024,-96.788618,1,rooftop,2613,"Swiss Ave",,,Dallas,TX,"Dallas County",75204,US,Dallas
742556,14,"HENDRICK DIALYSIS CENTER, LLC","820 N 19TH ST",ABILENE,TX,79601,TAYLOR,Profit,INDEPENDENT,13,TRUE,12/12/19,32.471696,-99.729505,1,rooftop,820,"N 19th St",,,Abilene,TX,"Taylor County",79601,US,"City of Abilene"
742522,14,"DAVITA DOWNTOWN MIDLAND DIALYSIS","511 W MISSOURI AVE",MIDLAND,TX,79701,MIDLAND,Profit,DAVITA,24,TRUE,2/20/19,31.996036,-102.080124,1,rooftop,511,"W Missouri Ave",,,Midland,TX,"Midland County",79701,US,Midland
672767,14,"DAVITA PINE PARK DIALYSIS","3333 BAYSHORE BLVD",PASADENA,TX,77504,HARRIS,Profit,DAVITA,24,TRUE,1/21/16,29.66274,-95.183238,1,rooftop,3333,"Bayshore Blvd",,,Pasadena,TX,"Harris County",77504,US,"Greater Houston"
452719,14,"WEATHERFORD DIALYSIS CENTER","2025 FORT WORTH HIGHWAY",WEATHERFORD,TX,76086,PARKER,Profit,"FRESENIUS MEDICAL CARE",20,TRUE,10/5/95,32.757542,-97.744857,1,rooftop,2025,"Ft Worth Hwy",,,Weatherford,TX,"Parker County",76086,US,Parker
672587,14,"FRESENIUS MEDICAL CARE NORTH GARLAND","530 CLARA BARTON BLVD. #105",GARLAND,TX,75042,DALLAS,Profit,"FRESENIUS MEDICAL CARE",24,TRUE,3/3/08,32.917253,-96.661358,1,rooftop,530,"Clara Barton Blvd",Ste,105,Garland,TX,"Dallas County",75042,US,"City of Garland"
672693,14,"DAVITA WEST POINT DIALYSIS","12051 WESTPARK DRIVE",HOUSTON,TX,77082,HARRIS,Profit,DAVITA,16,TRUE,1/10/13,29.724096,-95.591068,1,rooftop,12051,"Westpark Dr",,,Houston,TX,"Harris County",77082,US,"City of Houston"
