Provider Number,Network,Facility Name,Address Line 1,City,State,Zip,County,Profit or Non-Profit,Chain Organization,# of Dialysis Stations,Offers in-center hemodialysis,Certification or Recertification Date
142831,10,DAVITA PARK MANOR DIALYSIS,9505 S. COLFAX AVENUE,CHICAGO,IL,60617,COOK,Profit,INDEPENDENT,16,TRUE,2/7/18
142608,10,DAVITA BENTON DIALYSIS,1151 ROUTE 14 WEST,BENTON,IL,62812,FRANKLIN,Profit,DAVITA,13,TRUE,3/14/01
142690,10,FMC - ROSELAND,132 W. 111TH STREET,CHICAGO,IL,60628,COOK,Profit,FRESENIUS MEDICAL CARE,12,TRUE,6/5/08
142638,10,DAVITA BEVERLY DIALYSIS,8109 SOUTH WESTERN AVE,CHICAGO,IL,60620,COOK,Profit,DAVITA,16,TRUE,6/6/03
142673,10,FMC - ANTIOCH,"311 W. DEPOT STREET, SUITE H",ANTIOCH,IL,60002,LAKE,Profit,FRESENIUS MEDICAL CARE,12,TRUE,3/29/06
142780,10,FMC - WEST FRANKFORT HOME THERAPIES,5 WEST FRANKFORT PLAZA,WEST FRANKFORT,IL,62896,FRANKLIN,Profit,FRESENIUS MEDICAL CARE,1,FALSE,3/13/15
142529,10,DAVITA EMERALD DIALYSIS,710 WEST 43RD STREET,CHICAGO,IL,60609,COOK,Profit,DAVITA,24,TRUE,7/22/82
142632,10,FMC - WILLOWBROOK,6300 S KINGERY HWY STE 408,WILLOWBROOK,IL,60527,DU PAGE,Profit,FRESENIUS MEDICAL CARE,20,TRUE,10/2/02
142816,10,SHIFA DIALYSIS,1540 W. CHICAGO AVENUE,CHICAGO,IL,60642,COOK,Profit,INDEPENDENT,0,FALSE,6/12/17
142624,10,DIALYZE DIRECT IL - SHELBYVILLE,410 S HEINLEIN DRIVE,SHELBYVILLE,IL,62565,SHELBY,Profit,INDEPENDENT,9,TRUE,2/6/03
142575,10,DAVITA COUNTRY HILLS DIALYSIS,4215 W 167TH STREET,COUNTRY CLUB HILLS,IL,60478,COOK,Profit,DAVITA,24,TRUE,6/21/96
142654,10,DAVITA SCHAUMBURG RENAL CENTER,1156 S. ROSELLE RD.,SCHAUMBURG,IL,60193,COOK,Profit,DAVITA,22,TRUE,10/15/04
142564,10,FMC - SPRING VALLEY,12  B WOLFER INDUSTRIAL DRIVE,SPRING VALLEY,IL,61362,BUREAU,Profit,FRESENIUS MEDICAL CARE,17,TRUE,10/1/93
142735,10,FMC - RIVER FOREST DIALYSIS,103 FOREST AVENUE,RIVER FOREST,IL,60305,COOK,Profit,FRESENIUS MEDICAL CARE,24,TRUE,8/22/12
142509,10,FMC - DUPAGE WEST,450 E ROOSEVELT RD,WEST CHICAGO,IL,60185,DU PAGE,Profit,FRESENIUS MEDICAL CARE,16,TRUE,7/1/95
142799,10,"HOME DIALYSIS SERVICES ELK GROVE, LLC",1843 W IRVING PARK ROAD,SCHAUMBURG,IL,60193,COOK,Profit,INDEPENDENT,0,FALSE,9/30/16
142854,10,DAVITA - FORD CITY DIALYSIS,8159 S. CICERO AVE,CHICAGO,IL,60652,COOK,Profit,DAVITA,12,TRUE,4/5/19
142748,10,DAVITA CRIMSON RIDGE HOME TRAINING (PD),2540 HAUSER ROSS DRIVE,SYCAMORE,IL,60178,DEKALB,Profit,DAVITA,0,FALSE,3/20/13
142836,10,FMC - SCHAUMBURG,815 WEST WISE ROAD,SCHAUMBURG,IL,60193,COOK,Profit,FRESENIUS MEDICAL CARE,12,TRUE,3/28/18
142804,10,DAVITA COAL CITY HOME TRAINING,"993 E. DIVISION STREET, SUITE A",COAL CITY,IL,60416,GRUNDY,Profit,DAVITA,0,FALSE,9/28/16
142586,10,DAVITA SPRINGFIELD CENTRAL DIALYSIS,600 NORTH GRAND AVE,SPRINGFIELD,IL,62702,SANGAMON,Profit,DAVITA,20,TRUE,1/1/98
142730,10,FMC - WEST WILLOW,1444 W. WILLOW ST.,CHICAGO,IL,60642,COOK,Profit,FRESENIUS MEDICAL CARE,12,TRUE,11/27/11
142517,10,FMC - SOUTH SUBURBAN,2609 W LINCOLN HWY,OLYMPIA FIELDS,IL,60461,COOK,Profit,FRESENIUS MEDICAL CARE,27,TRUE,1/1/78
142747,10,DAVITA DRIFTWOOD DIALYSIS,1808 S WEST AVE,FREEPORT,IL,61032,STEPHENSON,Profit,DAVITA,12,TRUE,10/15/12
142695,10,FMC - STREATOR,2356 N. BLOOMINGTON ST.,STREATOR,IL,61364,LA SALLE,Profit,FRESENIUS MEDICAL CARE,8,TRUE,9/26/08
142552,10,DAVITA LAKE COUNTY DIALYSIS SERVICES,565 LAKEVIEW PKWY  STE 176,VERNON HILLS,IL,60061,LAKE,Profit,DAVITA,18,TRUE,1/11/91
142527,10,DAVITA METRO EAST DIALYSIS,5105 WEST MAIN ST.,BELLEVILLE,IL,62226,SAINT CLAIR,Profit,DAVITA,36,TRUE,9/12/82
142642,10,DAVITA FREEPORT DIALYSIS,1028 KUNKLE BOULEVARD,FREEPORT,IL,61032,STEPHENSON,Profit,DAVITA,10,TRUE,5/1/03
142826,10,DCC - OAK LAWN,"9115 S CICERO AVE, SUITE 300",OAK LAWN,IL,60453,COOK,Profit,INDEPENDENT,11,TRUE,1/8/18
142852,10,DIALYSIS CARE CENTER - MCHENRY,"612 S IL, ROUTE 31",MCHENRY,IL,60050,MCHENRY,Profit,INDEPENDENT,14,TRUE,4/3/19
142667,10,FMC - MERRIONETTE PARK,11630 SOUTH KEDZIE,MERRIONETTE PARK,IL,60803,COOK,Profit,FRESENIUS MEDICAL CARE,24,TRUE,7/11/05
142762,10,DAVITA - MOLINE HOME TRAINING,4650 38TH AVE,MOLINE,IL,61265,ROCK ISLAND,Profit,DAVITA,2,FALSE,1/8/14
142677,10,FMC - OSWEGO,1051 STATION DR.,OSWEGO,IL,60543,KENDALL,Profit,FRESENIUS MEDICAL CARE,19,TRUE,12/1/06
142703,10,FMC - QUAD CITIES,2623 17TH STREET,ROCK ISLAND,IL,61201,ROCK ISLAND,Profit,FRESENIUS MEDICAL CARE,19,TRUE,5/11/09
142715,10,DAVITA COBBLESTONE DIALYSIS,836 DUNDEE AVE.,ELGIN,IL,60120,KANE,Profit,DAVITA,16,TRUE,7/1/10
142767,10,DAVITA TAZEWELL COUNTY DIALYSIS,1021 COURT STREET,PEKIN,IL,61554,TAZEWELL,Profit,DAVITA,8,TRUE,2/3/14
142571,10,FMC - CENTRAL ILLINOIS PEKIN,3521 VETERANS DR.,PEKIN,IL,61554,TAZEWELL,Profit,FRESENIUS MEDICAL CARE,11,TRUE,1/1/94
142794,10,MEDICAL DISTRICT HOME DIALYSIS LLC,1111 S. WESTERN AVE.,CHICAGO,IL,60612,COOK,Profit,INDEPENDENT,0,FALSE,3/7/16
142619,10,DAVITA ALTON DIALYSIS,309 HOMER ADAMS PARKWAY,ALTON,IL,62002,MADISON,Profit,DAVITA,18,TRUE,9/1/01
142660,10,DAVITA MT GREENWOOD DIALYSIS,3401 WEST 111TH STREET,CHICAGO,IL,60655,COOK,Profit,DAVITA,16,TRUE,3/7/05
142582,10,DAVITA LINCOLN DIALYSIS,2100 WEST FIFTH ST,LINCOLN,IL,62656,LOGAN,Profit,DAVITA,14,TRUE,1/1/98
142858,10,DAVITA - GENEVA CROSSINGS,546 S SCHMALE ROAD,CAROL STREAM,IL,60188,DU PAGE,Profit,INDEPENDENT,12,TRUE,7/3/19
142555,10,FMC - GARFIELD,5401 SOUTH WENTWORTH,CHICAGO,IL,60609,COOK,Profit,FRESENIUS MEDICAL CARE,22,TRUE,10/25/97
142641,10,FMC - BURBANK,4811 W 77TH ST,BURBANK,IL,60459,COOK,Profit,FRESENIUS MEDICAL CARE,26,TRUE,9/8/03
142753,10,DAVITA SHILOH DIALYSIS,1095 NORTH GREEN MOUNT RD,BELLEVILLE,IL,62221,SAINT CLAIR,Profit,DAVITA,16,TRUE,8/1/13
142600,10,"NEPHRON DIALYSIS CENTER, LTD.",5140 N. CALIFORNIA AVE.,CHICAGO,IL,60625,COOK,Profit,INDEPENDENT,16,TRUE,6/15/00
142853,10,FMC - SPRINGFIELD EAST,140 S. MARTIN LUTHER KING JR. DRIVE,SPRINGFIELD,IL,62703,SANGAMON,Profit,FRESENIUS MEDICAL CARE,9,TRUE,4/10/19
142721,10,DAVITA WOODLAWN DIALYSIS,5060 S STATE ST,CHICAGO,IL,60609,COOK,Profit,DAVITA,32,TRUE,8/1/10
142700,10,"FMC - SANDWICH DIALYSIS, LLC","1310 NORTH MAIN ST., SUITE 105",SANDWICH,IL,60548,DEKALB,Profit,FRESENIUS MEDICAL CARE,12,TRUE,2/2/09
142805,10,DAVITA MATTESON HT AT HOME DIALYSIS,4747 LINCOLN MALL DRIVE,MATTESON,IL,60443,COOK,Profit,DAVITA,0,FALSE,9/28/16
142538,10,FMC - CRESTWOOD,4815 MIDLOTHIAN TURNPIKE,CRESTWOOD,IL,60445,COOK,Profit,FRESENIUS MEDICAL CARE,24,TRUE,1/1/80
142502,10,FMC - LOOP,557 W. POLK STREET STE 100,CHICAGO,IL,60607,COOK,Profit,FRESENIUS MEDICAL CARE,24,TRUE,7/1/73
142647,10,DAVITA ROCKFORD DIALYSIS,3339  N.  ROCKTON AVE,ROCKFORD,IL,61103,WINNEBAGO,Profit,DAVITA,22,TRUE,1/1/76
142736,10,DAVITA BARRINGTON CREEK DIALYSIS,"28160 W. NORTHWEST HWY, SUITE 104",LAKE BARRINGTON,IL,60010,LAKE,Profit,DAVITA,12,TRUE,8/27/12
142681,10,FMC - CHICAGO WESTSIDE DIALYSIS,"1340 S. DAMEN AVENUE, STE. 100",CHICAGO,IL,60608,COOK,Profit,FRESENIUS MEDICAL CARE,31,TRUE,6/1/07
142742,10,DAVITA RENAL CENTER WEST JOLIET (PD),1051 ESSINGTON ROAD SUITE 160,JOLIET,IL,60435,WILL,Profit,DAVITA,29,TRUE,11/27/12
142566,10,FMC - MARQUETTE PARK,6535 SOUTH WESTERN AVE.,CHICAGO,IL,60636,COOK,Profit,FRESENIUS MEDICAL CARE,16,TRUE,10/4/93
142848,10,DIALYSIS CARE CENTER-BEVERLY,"10801 S WESTERN AVENUE, SUITE 100",CHICAGO,IL,60643,COOK,Profit,INDEPENDENT,14,TRUE,3/1/19
142710,10,FMC - DEERFIELD DIALYSIS CENTER,405 LAKE COOK RD. SUITE A13,DEERFIELD,IL,60015,LAKE,Profit,FRESENIUS MEDICAL CARE,12,TRUE,2/3/10
142863,10,DAVITA OAK MEADOWS DIALYSIS,5020 W. 95TH STREET,OAK LAWN,IL,60453,COOK,Profit,INDEPENDENT,12,TRUE,11/20/19
142763,10,DAVITA - TIMBER CREEK,1001 S ANNIE GLIDDEN ROAD,DEKALB,IL,60115,DEKALB,Profit,DAVITA,12,TRUE,12/10/13
142787,10,USRC - VILLA PARK HOME THERAPIES,202 EAST NORTH AVENUE,VILLA PARK,IL,60181,DU PAGE,Profit,"US RENAL CARE, INC.",1,TRUE,10/9/15
142615,10,DAVITA STONECREST DIALYSIS,1302 E. STATE ST.,ROCKFORD,IL,61104,WINNEBAGO,Profit,DAVITA,12,TRUE,6/4/01
142620,10,DAVITA RUSHVILLE DIALYSIS,112 SULLIVAN DR,RUSHVILLE,IL,62681,SCHUYLER,Profit,DAVITA,8,TRUE,12/6/01
142664,10,ARA - CRYSTAL LAKE DIALYSIS CENTER,"6298 NORTHWEST HWY., SUITE 300",CRYSTAL LAKE,IL,60014,MCHENRY,Profit,AMERICAN RENAL ASSOCIATES,16,TRUE,5/16/05
142520,10,FMC - WESTCHESTER,"2400 WOLF ROAD, SUITE 101 A",WESTCHESTER,IL,60154,COOK,Profit,FRESENIUS MEDICAL CARE,22,TRUE,9/5/88
142768,10,DAVITA LAWNDALE DIALYSIS,3934 WEST 24TH ST,CHICAGO,IL,60623,COOK,Profit,DAVITA,16,TRUE,2/12/14
142725,10,FMC - STEGER DIALYSIS,219 E. 34TH STREET,STEGER,IL,60475,COOK,Profit,FRESENIUS MEDICAL CARE,12,TRUE,7/19/11
142686,10,DAVITA MARYVILLE HOME DIALYSIS,2102 VADALABENE DRIVE SUITE 2,MARYVILLE,IL,62062,MADISON,Profit,DAVITA,2,FALSE,10/19/07
142595,10,FMC - DUQUOIN,525 SUNSET AVE,DUQUOIN,IL,62832,PERRY,Profit,FRESENIUS MEDICAL CARE,13,TRUE,2/15/00
142612,10,FMC - ELMHURST DIALYSIS CENTER,133 E. BRUSH HILL RD.,ELMHURST,IL,60126,DU PAGE,Profit,FRESENIUS MEDICAL CARE,28,TRUE,12/4/00
142757,10,DAVITA SILVERBRIDGE HOME TRAINING,"2410 ALFT LANE, STE 101",ELGIN,IL,60124,KANE,Profit,DAVITA,4,FALSE,8/29/13
142561,10,DAVITA SAUGET DIALYSIS,2061 GOOSE LAKE ROAD,SAUGET,IL,62206,SAINT CLAIR,Profit,DAVITA,16,TRUE,5/13/93
142811,10,DAVITA NORTHSIDE HOME TRAINING,"2550 W. ADDISON, SUITE A4",CHICAGO,IL,60618,COOK,Profit,DAVITA,0,FALSE,11/18/16
142506,10,FRESENIUS MEDICAL CARE SUMMIT LLC,1806 W HUBBARD,CHICAGO,IL,60622,COOK,Profit,FRESENIUS MEDICAL CARE,21,TRUE,9/1/77
142634,10,DAVITA MARYVILLE DIALYSIS,2102 VADALABENE DR  STE 1,MARYVILLE,IL,62062,MADISON,Profit,DAVITA,16,TRUE,1/1/03
142822,10,DAVITA COLLINSVILLE DIALYSIS,101 LANTER CT.,COLLINSVILLE,IL,62234,MADISON,Profit,DAVITA,8,TRUE,9/12/17
142542,10,FMC - NEOMEDICA - SOUTH HOLLAND,17225 S PAXTON AVE,SOUTH HOLLAND,IL,60473,COOK,Profit,FRESENIUS MEDICAL CARE,23,TRUE,12/22/88
142628,10,DAVITA ARLINGTON HEIGHTS RENAL CENTER,17 W GOLF ROAD,ARLINGTON HEIGHTS,IL,60005,COOK,Profit,DAVITA,20,TRUE,7/23/02
142669,10,FKC - LAKE BLUFF,"101 WAUKEGAN ROAD, SUITE 700",LAKE BLUFF,IL,60044,LAKE,Profit,FRESENIUS MEDICAL CARE,16,TRUE,8/29/05
142658,10,FMC - ALEDO,409 NORTHWEST 9TH AVENUE,ALEDO,IL,61231,MERCER,Profit,FRESENIUS MEDICAL CARE,8,TRUE,12/21/04
142579,10,FMC - GALESBURG,"765 N. KELLOGG STREET,  STE 101",GALESBURG,IL,61401,KNOX,Profit,FRESENIUS MEDICAL CARE,13,TRUE,5/25/98
142650,10,DAVITA BUFFALO GROVE DIALYSIS,1291 WEST DUNDEE ROAD,BUFFALO GROVE,IL,60089,LAKE,Profit,DAVITA,16,TRUE,7/20/04
142843,10,FMC - MOUNT PROSPECT,1710 WEST GOLF ROAD,MOUNT PROSPECT,IL,60056,COOK,Profit,FRESENIUS MEDICAL CARE,8,TRUE,9/28/18
142524,10,FMC - BRIDGEPORT,825 WEST 35TH STREET,CHICAGO,IL,60609,COOK,Profit,FRESENIUS MEDICAL CARE,27,TRUE,9/1/80
142744,10,FMC - CHATHAM,8710 S. HOLLAND RD,CHICAGO,IL,60620,COOK,Profit,FRESENIUS MEDICAL CARE,16,TRUE,12/1/12
142832,10,FKC - CHICAGO HEIGHTS,15 E INDEPENDENCE DRIVE,CHICAGO HEIGHTS,IL,60411,COOK,Profit,FRESENIUS MEDICAL CARE,12,TRUE,2/8/18
142800,10,"HOME DIALYSIS SERVICES NORTH CHICAGO, LLC",7315 W. NORTH AVENUE,RIVER FOREST,IL,60305,COOK,Profit,INDEPENDENT,0,FALSE,8/17/16
142505,10,DAVITA LOOP RENAL CENTER,1101 SOUTH CANAL,CHICAGO,IL,60607,COOK,Profit,DAVITA,28,TRUE,1/1/80
142692,10,FMC - UPTOWN,"4700 N. MARINE DRIVE, SUITE 204",CHICAGO,IL,60640,COOK,Profit,FRESENIUS MEDICAL CARE,15,TRUE,7/30/08
142511,10,DAVITA - EVANSTON RENAL CENTER,1922 DEMPSTER STREET,EVANSTON,IL,60202,COOK,Profit,DAVITA,20,TRUE,1/1/81
142655,10,CONCERTO DIALYSIS,14255 S CICERO AVE,CRESTWOOD,IL,60445,COOK,Profit,INDEPENDENT,9,TRUE,11/29/04
142548,10,DAVITA OLYMPIA FIELDS DIALYSIS CENTER,4557 B WEST LINCOLN HIGHWAY,MATTESON,IL,60443,COOK,Profit,DAVITA,24,TRUE,9/24/90
142845,10,FKC - WOODRIDGE,7550 JANES AVENUE,WOODRIDGE,IL,60517,DU PAGE,Profit,FRESENIUS MEDICAL CARE,12,TRUE,1/25/19
142705,10,FMC - OF METROPOLIS,20 HOSPITAL DRIVE,METROPOLIS,IL,62960,MASSAC,Profit,FRESENIUS MEDICAL CARE,10,TRUE,7/22/09
142601,10,FMC - GREENWOOD AVENUE DIALYSIS CENTER,"1111 EAST 87TH STREET, SUITE 700",CHICAGO,IL,60619,COOK,Profit,FRESENIUS MEDICAL CARE,28,TRUE,7/6/00
142694,10,FMC - HOME DIALYSIS NETWORK INC.,95 129TH INFANTRY DRIVE,JOLIET,IL,60435,WILL,Profit,FRESENIUS MEDICAL CARE,0,FALSE,9/22/08
142567,10,DAVITA WAUKEGAN HOME TRAINING,3350 GRAND AVE STE 100,WAUKEGAN,IL,60085,LAKE,Profit,DAVITA,0,FALSE,1/1/00
142607,10,"FRESENIUS MEDICAL CARE CHICAGOLAND, LLC",17524 CARRIAGE WAY,HAZEL CREST,IL,60429,COOK,Profit,FRESENIUS MEDICAL CARE,16,TRUE,10/9/00
142777,10,DAVITA GARFIELD KIDNEY CENTER,414 N. HOMAN AVENUE,CHICAGO,IL,60624,COOK,Profit,DAVITA,24,TRUE,6/25/14
142528,10,DAVITA LINCOLN PARK DIALYSIS,2484 N. ELSTON AVE,CHICAGO,IL,60647,COOK,Profit,DAVITA,25,TRUE,5/1/82
142635,10,DAVITA CHICAGO HEIGHTS DIALYSIS,177 B WEST JOE ORR RD,SOUTH CHICAGO HEIGHT,IL,60411,COOK,Profit,DAVITA,16,TRUE,3/10/03
142670,10,FMC - ROSS DIALYSIS - ENGLEWOOD,946 W. 63RD STREET,CHICAGO,IL,60621,COOK,Profit,FRESENIUS MEDICAL CARE,24,TRUE,10/24/05
142813,10,DAVITA MONTGOMERY COUNTY DIALYSIS,1822 SENATOR MILLER DR.,HILLSBORO,IL,62049,MONTGOMERY,Profit,DAVITA,8,TRUE,2/15/17
142531,10,FMC - NORTHCENTER DIALYSIS,2620 W. ADDISON ST.,CHICAGO,IL,60618,COOK,Profit,FRESENIUS MEDICAL CARE,16,TRUE,11/4/83
142574,10,FMC - PEORIA DOWNTOWN,410 W ROMEO B GARRETT AVE.,PEORIA,IL,61605,PEORIA,Profit,FRESENIUS MEDICAL CARE,32,TRUE,6/12/95
142764,10,FMC - OAK FOREST,5340A W 159TH STREET,OAK FOREST,IL,60452,COOK,Profit,FRESENIUS MEDICAL CARE,12,TRUE,12/10/13
142810,10,DAVITA TINLEY PARK DIALYSIS,16767 80TH AVE.,TINLEY PARK,IL,60477,COOK,Profit,DAVITA,12,TRUE,12/17/16
142717,10,DAVITA KENWOOD DIALYSIS,"4529 S. COTTAGE GROVE AVENUE, STE 100",CHICAGO,IL,60653,COOK,Profit,DAVITA,30,TRUE,5/25/00
142849,10,DAVITA - DOWNERS GROVE HOME TRAINING,"3050 FINLEY ROAD, SUITE 300A",DOWNERS GROVE,IL,60515,DU PAGE,Profit,INDEPENDENT,0,FALSE,3/7/19
142622,10,DAVITA HAZEL CREST RENAL CENTER,3470 W 183RD ST,HAZEL CREST,IL,60429,COOK,Profit,DAVITA,17,TRUE,2/28/02
142676,10,DIALYSIS DIRECT - OAK PARK,"715 LAKE STREET, STE. 318",OAK PARK,IL,60301,COOK,Profit,INDEPENDENT,0,FALSE,2/1/05
142712,10,DAVITA BIG OAKS DIALYSIS,5623 W. TOUHY AVENUE,NILES,IL,60714,COOK,Profit,DAVITA,12,TRUE,3/1/10
142589,10,FMC - RANDOLPH COUNTY,102 MEMORIAL DRIVE,CHESTER,IL,62233,RANDOLPH,Profit,FRESENIUS MEDICAL CARE,8,TRUE,3/5/99
142565,10,FMC - OF SPOON RIVER,340 S. AVE. B,CANTON,IL,61520,FULTON,Profit,FRESENIUS MEDICAL CARE,11,TRUE,10/1/93
142793,10,DAVITA CHICAGO RIDGE DIALYSIS,10511 S. HARLEM AVE.,CHICAGO RIDGE,IL,60415,COOK,Profit,DAVITA,16,TRUE,3/14/16
142523,10,FMC - WEST BELMONT,4943 W BELMONT AVE.,CHICAGO,IL,60641,COOK,Profit,FRESENIUS MEDICAL CARE,17,TRUE,12/3/79
142732,10,DAVITA PALOS PARK DIALYSIS,13155 S. LAGRANGE ROAD,ORLAND PARK,IL,60462,COOK,Profit,DAVITA,12,TRUE,5/11/12
142633,10,DAVITA ILLINI RENAL DIALYSIS,1004 W. ANTHONY DRIVE,CHAMPAIGN,IL,61821,CHAMPAIGN,Profit,DAVITA,18,TRUE,2/3/03
142825,10,DAVITA FOREST CITY DIALYSIS,198 NORTH SPRINGFIELD AVENUE,ROCKFORD,IL,61101,WINNEBAGO,Profit,DAVITA,12,TRUE,12/19/17
142774,10,FMC - DES PLAINES,1625 OAKTON PL,DES PLAINES,IL,60018,COOK,Profit,FRESENIUS MEDICAL CARE,13,TRUE,5/13/14
142749,10,USRC - BOLINGBROOK,"396 REMINGTON BLVD., SUITE 100",BOLINGBROOK,IL,60440,WILL,Profit,"US RENAL CARE, INC.",13,TRUE,1/7/13
142731,10,FMC - MUNDELEIN,1402 TOWNLINE ROAD,MUNDELEIN,IL,60060,LAKE,Profit,FRESENIUS MEDICAL CARE,14,TRUE,2/2/12
142587,10,DAVITA TAYLORVILLE DIALYSIS,901 W SPRESSER,TAYLORVILLE,IL,62568,CHRISTIAN,Profit,DAVITA,12,TRUE,10/25/96
142752,10,DIALYZE DIRECT IL - GLEN ELLYN,800 ROOSEVELT RD STE C-16,GLEN ELLYN,IL,60137,DU PAGE,Profit,INDEPENDENT,1,FALSE,5/17/13
142842,10,DAVITA - OWEN CENTER HOME TRAINING,3927 W. RIVERSIDE BLVD,ROCKFORD,IL,61101,WINNEBAGO,Profit,INDEPENDENT,0,FALSE,8/17/18
142599,10,DAVITA DECATUR EAST WOOD DIALYSIS,794 EAST WOOD STREET,DECATUR,IL,62523,MACON,Profit,DAVITA,18,TRUE,6/1/00
142537,10,DAVITA GRANITE CITY DIALYSIS CENTER,9  AMERICAN VILLAGE,GRANITE CITY,IL,62040,MADISON,Profit,DAVITA,20,TRUE,4/1/88
142680,10,QUINCY MEDICAL GROUP PERITONEAL DIALYSIS CTR,1025 MAINE STREET,QUINCY,IL,62301,ADAMS,Profit,INDEPENDENT,1,FALSE,5/25/07
142627,10,FMC - WILLIAMSON COUNTY,"900 SKYLINE DR, SUITE 200",MARION,IL,62959,WILLIAMSON,Profit,FRESENIUS MEDICAL CARE,11,TRUE,7/11/02
142594,10,FMC - ELK GROVE HOME DIALYSIS CENTER,901 BIESTERFIELD ROAD SUITE 401,ELK GROVE VILLAGE,IL,60007,COOK,Profit,FRESENIUS MEDICAL CARE,0,FALSE,8/31/00
142716,10,DAVITA CRYSTAL SPRINGS DIALYSIS,720 COG CIRCLE,CRYSTAL LAKE,IL,60014,MCHENRY,Profit,DAVITA,16,TRUE,7/1/10
142519,10,FMC - SOUTH CHICAGO,9200 S. SOUTH CHICAGO  AVE.,CHICAGO,IL,60617,COOK,Profit,FRESENIUS MEDICAL CARE,36,TRUE,10/5/78
142864,10,BEACH PARK DIALYSIS,3113 N. LEWIS AVENUE,WAUKEGAN,IL,60087,LAKE,Profit,INDEPENDENT,12,TRUE,10/11/19
142720,10,DAVITA KENWOOD HOME TRAINING PD,4259 COTTAGE GROVE AVE,CHICAGO,IL,60653,COOK,Profit,DAVITA,7,FALSE,8/1/10
142560,10,DAVITA SKYLINE HOME DIALYSIS,7009 W. BELMONT AVE.,CHICAGO,IL,60634,COOK,Profit,DAVITA,0,FALSE,4/13/93
142785,10,DAVITA NEW LENOX HOME TRAINING,1890 SILVER CROSS BLVD  STE 465,NEW LENOX,IL,60451,WILL,Profit,DAVITA,3,FALSE,8/20/15
142663,10,"CENTER FOR RENAL REPLACEMENT, LLC","7301 NORTH LINCOLN AVE., STE 205",LINCOLNWOOD,IL,60712,COOK,Profit,INDEPENDENT,16,TRUE,5/4/05
142821,10,FMC - HUMBOLDT PARK,3520 WEST GRAND AVE,CHICAGO,IL,60651,COOK,Profit,FRESENIUS MEDICAL CARE,34,TRUE,8/21/17
142583,10,DAVITA LITCHFIELD DIALYSIS,915 ST FRANCIS WAY,LITCHFIELD,IL,62056,MONTGOMERY,Profit,DAVITA,12,TRUE,10/25/96
142756,10,FMC - SOUTH DEERING DIALYSIS,10559 S TORRENCE AVE,CHICAGO,IL,60617,COOK,Profit,FRESENIUS MEDICAL CARE,20,TRUE,8/20/13
142651,10,DAVITA DIXON KIDNEY CENTER,1131 N GALENA AVENUE,DIXON,IL,61021,LEE,Profit,DAVITA,8,TRUE,9/8/04
142709,10,YORKVILLE DIALYSIS CENTER LLC,1400 N. BEECHER ROAD,YORKVILLE,IL,60560,KENDALL,Profit,INDEPENDENT,8,TRUE,1/22/10
142675,10,"FMC - QUAD CITIES KIDNEY CENTER SILVIS, LLC",880 CROSSTOWN AVE.,SILVIS,IL,61282,ROCK ISLAND,Profit,FRESENIUS MEDICAL CARE,18,TRUE,5/25/06
142501,10,FMC - NEOMEDICA - NORTH KILPATRICK,4800 NORTH KILPATRICK,CHICAGO,IL,60630,COOK,Profit,FRESENIUS MEDICAL CARE,28,TRUE,7/1/73
142645,10,FMC - QUAD CITITES,101 WEST SECOND STREET,DIXON,IL,61021,LEE,Profit,FRESENIUS MEDICAL CARE,8,TRUE,3/18/04
142541,10,DAVITA MOUNT VERNON DIALYSIS,4102 N WATER TOWER PLACE,MOUNT VERNON,IL,62864,JEFFERSON,Profit,DAVITA,16,TRUE,12/5/88
142857,10,DAVITA - BRICKYARD DIALYSIS,2640 N. NARRAGANSETT AVE. SUITE D8,CHICAGO,IL,60639,COOK,Profit,DAVITA,12,TRUE,5/22/19
142687,10,DAVITA EDENS HOME DIALYSIS,"8950 GROSS POINT ROAD, STE 300",SKOKIE,IL,60077,COOK,Profit,INDEPENDENT,0,FALSE,10/10/07
142656,10,FMC - OTTAWA HOME DIALYSIS,"1601 MERCURY CIRCLE, SUITE 3",OTTAWA,IL,61350,LA SALLE,Profit,FRESENIUS MEDICAL CARE,0,FALSE,11/1/04
142611,10,FMC - PONTIAC,804 W. MADISON ST.,PONTIAC,IL,61764,LIVINGSTON,Profit,FRESENIUS MEDICAL CARE,10,TRUE,3/27/01
142699,10,DIALYZE DIRECT IL - ELK GROVE,1014 BONAVENTURE DRIVE,ELK GROVE VILLAGE,IL,60007,COOK,Profit,INDEPENDENT,1,FALSE,1/21/09
142616,10,FMC - NEOMEDICA - ROUND LAKE,401 W. NIPPERSINK,ROUND LAKE,IL,60073,LAKE,Profit,FRESENIUS MEDICAL CARE,16,TRUE,1/8/01
142724,10,LAKEVIEW HOME DIALYSIS,"2845 N. SHERIDAN ROAD, SUITE 703",CHICAGO,IL,60657,COOK,Profit,INDEPENDENT,0,FALSE,6/21/11
142530,10,FMC - WEST SUBURBAN DIALYSIS CENTER,518 N AUSTIN SUITE 5000,OAK PARK,IL,60302,COOK,Profit,FRESENIUS MEDICAL CARE,46,TRUE,1/1/99
142781,10,FMC - AVANTUS HOME THERAPY,901 W. UNIVERSITY AVE  SUITE 302,URBANA,IL,61801,CHAMPAIGN,Profit,FRESENIUS MEDICAL CARE,0,FALSE,3/17/15
