Provider Number,Network,Facility Name,Address Line 1,City,State,Zip,County,Profit or Non-Profit,Chain Organization,# of Dialysis Stations,Offers in-center hemodialysis,Certification or Recertification Date
102821,7,US RENAL CARE UPTOWN DIALYSIS,2700 IMOKALEE ROAD,NAPLES,FL,34110,COLLIER,Profit,"US RENAL CARE, INC.",17,TRUE,7/19/05
102649,7,DIALYSIS CLINIC INC OF SOUTHPOINT,11705 SAN JOSE BLVD,JACKSONVILLE,FL,32223,DUVAL,Non-Profit,"DIALYSIS CLINIC, INC.",24,TRUE,7/6/92
102808,7,DAVITA DAVIE CITY DIALYSIS,7950 SW 30TH STREET,DAVIE,FL,33328,BROWARD,Profit,DAVITA,15,TRUE,8/17/04
102555,7,DAVITA BROWARD DIALYSIS,1500 N FEDERAL HWY #100,FORT LAUDERDALE,FL,33304,BROWARD,Profit,DAVITA,21,TRUE,9/1/82
102524,7,DAVITA LAKELAND DIALYSIS,515 E. BELLA VISTA ST.,LAKELAND,FL,33805,POLK,Profit,DAVITA,16,TRUE,9/1/76
102638,7,DAVITA ORMOND BEACH DIALYSIS,420 S NOVA RD SUITE 7,ORMOND BEACH,FL,32174,VOLUSIA,Profit,DAVITA,24,TRUE,7/19/91
102836,7,JACKSONVILLE BEACH DIALYSIS,1711 5TH STREET SOUTH,JACKSONVILLE BEACH,FL,32250,DUVAL,Profit,FRESENIUS MEDICAL CARE,17,TRUE,11/15/06
102510,7,DAVITA DIALYSIS ASSOCIATES OF THE PALM BEACHES,2611 POINSETTIA AVE,WEST PALM BEACH,FL,33407,PALM BEACH,Profit,DAVITA,20,TRUE,9/1/76
102695,7,PHYSICIANS DIALYSIS - HUDSON,14153 YOSEMITE DR STE 102,HUDSON,FL,34667,PASCO,Profit,INDEPENDENT,8,TRUE,2/29/96
102762,7,RAI CARE CENTERS - HAINES CITY,110 PATTERSON RD,HAINES CITY,FL,33844,POLK,Profit,FRESENIUS MEDICAL CARE,18,TRUE,11/1/99
102830,7,MIDDLEBURG DIALYSIS LLC,2070 PALMETTO ST,MIDDLEBURG,FL,32068,CLAY,Profit,AMERICAN RENAL ASSOCIATES,16,TRUE,3/20/06
102585,7,CENTRAL FLORIDA KIDNEY CENTER - VINELAND,4407 VINELAND RD,ORLANDO,FL,32811,ORANGE,Non-Profit,CENTRAL FLORIDA KIDNEY CENTERS,16,TRUE,8/17/87
102860,7,UNIVERSAL KIDNEY CENTER OF MARGATE-CORAL SPRINGS LLC,2800 N STATE ROAD 7,MARGATE,FL,33063,BROWARD,Profit,INDEPENDENT,30,TRUE,4/1/08
102547,7,FMC - SOUTH SAINT PETERSBURG,650 34TH ST S,SAINT PETERSBURG,FL,33711,PINELLAS,Profit,FRESENIUS MEDICAL CARE,31,TRUE,10/1/80
102876,7,WESTERN COMMUNITY DIALYSIS CENTER LLC,11301 OKEECHOBEE BLVD,ROYAL PALM BEACH,FL,33411,PALM BEACH,Profit,AMERICAN RENAL ASSOCIATES,18,TRUE,12/21/09
102670,7,DAVITA LIGHTHOUSE POINT DIALYSIS,200 SW NATURA AVE,DEERFIELD BEACH,FL,33441,BROWARD,Profit,DAVITA,16,TRUE,6/20/94
102702,7,NEW SMYRNA BEACH ARTIFICIAL KIDNEY CENTER,821 STATE ROAD 44,NEW SMYRNA BEACH,FL,32168,VOLUSIA,Profit,DIVERSIFIED SPECIALTY INSTITUTES (DSI),12,TRUE,9/4/96
102629,7,FMC - TAMARAC,7059 NW 88TH AVE,TAMARAC,FL,33321,BROWARD,Profit,FRESENIUS MEDICAL CARE,24,TRUE,4/30/90
102835,7,FKC - BELLEAIR DIALYSIS CENTER,617 LAKEVIEW ROAD SUITE B,CLEARWATER,FL,33756,PINELLAS,Profit,FRESENIUS MEDICAL CARE,20,TRUE,8/16/06
102590,7,DAVITA NEW PORT RICHEY KIDNEY CENTER,7421 RIDGE ROAD,PORT RICHEY,FL,34668,PASCO,Profit,DAVITA,28,TRUE,1/15/88
102763,7,FMC DIALYSIS SERVICES - ALACHUA,11550 RESEARCH CIR,ALACHUA,FL,32615,ALACHUA,Profit,FRESENIUS MEDICAL CARE,15,TRUE,11/9/99
102609,7,BMA - PORT SAINT LUCIE,709 SW PORT SAINT LUCIE BLVD,PORT SAINT LUCIE,FL,34953,SAINT LUCIE,Profit,FRESENIUS MEDICAL CARE,16,TRUE,7/11/88
102748,7,DAVITA TEMPLE TERRACE DIALYSIS,11306 53RD ST,TEMPLE TERRACE,FL,33617,HILLSBOROUGH,Profit,DAVITA,24,TRUE,4/8/99
102328,7,JOHNS HOPKINS ALL CHILDREN'S HOSPITAL DIALYSIS,501 6TH AVE S,SAINT PETERSBURG,FL,33701,PINELLAS,Non-Profit,INDEPENDENT,7,TRUE,9/27/82
102714,7,FMC - PLANTATION,849 N NOB HILL RD,PLANTATION,FL,33324,BROWARD,Profit,FRESENIUS MEDICAL CARE,19,TRUE,12/27/96
102655,7,TITUSVILLE DIALYSIS AND KIDNEY CENTER,801 GARDEN ST,TITUSVILLE,FL,32796,BREVARD,Profit,AMERICAN RENAL ASSOCIATES,14,TRUE,2/24/93
102825,7,DAVITA OCALA REGIONAL KIDNEY CENTERS HOME DIALYSIS DIVISION PD,2860 SE 1ST AVE,OCALA,FL,34471,MARION,Profit,DAVITA,10,TRUE,7/12/05
102866,7,DAVITA MIRAMAR KIDNEY CENTER,2501 DYKES RD SUITE 200,MIRAMAR,FL,33027,BROWARD,Profit,DAVITA,16,TRUE,10/2/08
102871,7,FMC - MANDARIN,9143 PHILIPS HWY SUITE 110,JACKSONVILLE,FL,32256,DUVAL,Profit,FRESENIUS MEDICAL CARE,16,TRUE,1/23/09
102525,7,TREASURE COAST KIDNEY CENTER NORTH,2348 SE OCEAN BLVD,STUART,FL,34996,MARTIN,Profit,FRESENIUS MEDICAL CARE,27,TRUE,9/1/76
102502,7,FMC - SOUTH MIAMI,8770 SW 144TH ST,MIAMI,FL,33176,MIAMI-DADE,Profit,FRESENIUS MEDICAL CARE,22,TRUE,9/1/76
102789,7,KIDNEY TREATMENT CENTER OF SOUTH FLORIDA,13500 N KENDALL DR #131,MIAMI,FL,33186,MIAMI-DADE,Profit,INDEPENDENT,26,TRUE,1/2/02
102719,7,FMC - MILTON,5934 BERRY HILL ROAD #2,MILTON,FL,32570,SANTA ROSA,Profit,FRESENIUS MEDICAL CARE,17,TRUE,4/7/97
102519,7,FMC - PINELLAS PARK,7910 US HWY 19N,PINELLAS PARK,FL,33781,PINELLAS,Profit,FRESENIUS MEDICAL CARE,22,TRUE,9/1/76
102804,7,RENAL CARE GROUP - DESTIN,7720 US HWY 98 W,MIRAMAR BEACH,FL,32550,WALTON,Profit,FRESENIUS MEDICAL CARE,12,TRUE,3/25/04
102634,7,DAVITA NORTH PALM BEACH DIALYSIS CENTER,2841 PGA BLVD,PALM BEACH GARDENS,FL,33410,PALM BEACH,Profit,DAVITA,20,TRUE,1/8/91
102563,7,DAVITA BAYONET POINT - HUDSON KIDNEY CENTER,14144 NEPHRON LN,HUDSON,FL,34667,PASCO,Profit,DAVITA,16,TRUE,12/23/82
102840,7,DAVITA FLORIDA RENAL CENTER,5300 W FLAGLER STREET,CORAL GABLES,FL,33134,MIAMI-DADE,Profit,DAVITA,20,TRUE,1/24/07
102678,7,DAVITA OCALA REGIONAL KIDNEY CENTER-EAST,2870 SE 1ST AVE,OCALA,FL,34471,MARION,Profit,DAVITA,32,TRUE,12/27/94
102613,7,BMA - GAINESVILLE EAST,1961 N. MAIN ST,GAINESVILLE,FL,32609,ALACHUA,Profit,FRESENIUS MEDICAL CARE,19,TRUE,1/4/89
102645,7,DAVITA COMPLETE DIALYSIS CARE,7467 W SAMPLE RD,CORAL SPRINGS,FL,33065,BROWARD,Profit,DAVITA,24,TRUE,5/18/92
102706,7,RAI CARE CENTERS - PUNTA GORDA,355 DUPONT ST,PUNTA GORDA,FL,33950,CHARLOTTE,Profit,FRESENIUS MEDICAL CARE,16,TRUE,9/4/96
102815,7,FRESENIUS KIDNEY CARE SOUTH TAMPA,3614 W KENNEDY BLVD SUITE A,TAMPA,FL,33609,HILLSBOROUGH,Profit,FRESENIUS MEDICAL CARE,16,TRUE,3/16/05
102889,7,DAVITA PINELLAS WEST SHORE DIALYSIS,3451 66TH STREET N,SAINT PETERSBURG,FL,33710,PINELLAS,Profit,DAVITA,12,TRUE,4/5/10
102566,7,BMA - METROPOLITAN MIAMI,5550 W FLAGLER ST,MIAMI,FL,33134,MIAMI-DADE,Profit,FRESENIUS MEDICAL CARE,16,TRUE,9/21/83
102542,7,BMA - CLEARWATER,26338 US HWY 19 N,CLEARWATER,FL,33761,PINELLAS,Profit,FRESENIUS MEDICAL CARE,20,TRUE,6/25/80
102894,7,KIDNEY KARE OUTPATIENT SERVICES,326 E DANIA BEACH BLVD,DANIA,FL,33004,BROWARD,Profit,INDEPENDENT,3,TRUE,7/7/10
102744,7,DAVITA FORT MYERS SOUTH DIALYSIS,8850 GLADIOLUS DR,FORT MYERS,FL,33908,LEE,Profit,DAVITA,22,TRUE,11/25/98
102597,7,RENAL CARE CENTER - VERO BEACH,1515 INDIAN RIVER BLVD STE A-101,VERO BEACH,FL,32960,INDIAN RIVER,Profit,FRESENIUS MEDICAL CARE,23,TRUE,4/26/88
102683,7,DAVITA OCALA REGIONAL KIDNEY CENTER-WEST,8585 SW HIGHWAY 200,OCALA,FL,34481,MARION,Profit,DAVITA,28,TRUE,7/6/95
102849,7,BRADENTON DIALYSIS CENTER LLC,5837 WEST 21ST AVENUE,BRADENTON,FL,34209,MANATEE,Profit,AMERICAN RENAL ASSOCIATES,16,TRUE,9/12/07
102847,7,DAVITA CAPE CORAL SOUTH DIALYSIS,3046 DEL PRADO BLVD SOUTH  SUITE 4A,CAPE CORAL,FL,33904,LEE,Profit,DAVITA,17,TRUE,8/17/07
102660,7,DAVITA ORLANDO EAST DIALYSIS,11616 LAKE UNDERHILL ROAD,ORLANDO,FL,32825,ORANGE,Profit,DAVITA,21,TRUE,9/1/93
103502,7,MAYO CLINIC OUTPATIENT DIALYSIS,5658 WORRALL WAY,JACKSONVILLE,FL,32224,DUVAL,Non-Profit,INDEPENDENT,24,TRUE,1/2/02
102726,7,DAVITA SANTA ROSA DIALYSIS,5819 HIGHWAY 90,MILTON,FL,32583,SANTA ROSA,Profit,DAVITA,12,TRUE,8/12/97
102534,7,NAPLES ARTIFICIAL KIDNEY CENTER,1750 SW HEALTH PARKWAY,NAPLES,FL,34109,COLLIER,Profit,FRESENIUS MEDICAL CARE,23,TRUE,2/17/79
102782,7,UNIVERSAL KIDNEY CENTER OF BOYNTON BEACH,4895 WINDWARD PASSAGE DR STE 5,BOYNTON BEACH,FL,33436,PALM BEACH,Profit,INDEPENDENT,21,TRUE,5/15/01
102882,7,LEHIGH ACRES DIALYSIS CENTER LLC,3227 LEE BOULEVARD,LEHIGH ACRES,FL,33971,LEE,Profit,AMERICAN RENAL ASSOCIATES,16,TRUE,6/22/09
102884,7,DAVITA ORLANDO PARK DIALYSIS,"5397 WEST COLONIAL DRIVE, SUITE #120",ORLANDO,FL,32808,ORANGE,Profit,DAVITA,24,TRUE,7/28/09
102800,7,"FMC-MIAMI SHORES, LLC",9999 NE 2ND AVE,MIAMI SHORES,FL,33138,MIAMI-DADE,Profit,FRESENIUS MEDICAL CARE,19,TRUE,10/22/03
102639,7,DAVITA OCOEE DIALYSIS,11140 W COLONIAL DR STE 5,OCOEE,FL,34761,ORANGE,Profit,DAVITA,18,TRUE,8/21/91
102885,7,DAVITA GREATER TAMPA AT HOME PD,4204 N. MAC DILL AVE,TAMPA,FL,33607,HILLSBOROUGH,Profit,DAVITA,4,TRUE,10/1/09
102681,7,CARROLLWOOD ARTIFICIAL KIDNEY CENTER,4553 GUNN HWY,TAMPA,FL,33624,HILLSBOROUGH,Profit,FRESENIUS MEDICAL CARE,21,TRUE,7/20/95
102739,7,UNIVERSAL KIDNEY CENTER INC,4875 NE 20TH TERRACE,FORT LAUDERDALE,FL,33308,BROWARD,Profit,INDEPENDENT,15,TRUE,10/14/98
102579,7,INVERNESS DIALYSIS CENTER,1510 HIGHWAY 41 NORTH,INVERNESS,FL,34450,CITRUS,Profit,FRESENIUS MEDICAL CARE,17,TRUE,12/4/86
102795,7,FMC DIALYSIS SERVICES - NORTH BOYNTON BEACH,4965 LECHALET BLVD,BOYNTON BEACH,FL,33436,PALM BEACH,Profit,FRESENIUS MEDICAL CARE,17,TRUE,12/16/02
102618,7,DAVITA LEHIGH ACRES DIALYSIS,2814 LEE BOULEVARD,LEHIGH ACRES,FL,33971,LEE,Profit,DAVITA,12,TRUE,3/10/89
102595,7,WEST KENDALL DIALYSIS CENTER,12000 SW 131ST AVE,MIAMI,FL,33186,MIAMI-DADE,Profit,FRESENIUS MEDICAL CARE,25,TRUE,4/1/88
102722,7,SUWANNEE RIVER KIDNEY CENTER,319 W WADE ST,TRENTON,FL,32693,GILCHRIST,Profit,FRESENIUS MEDICAL CARE,24,TRUE,6/9/97
102839,7,DAVITA MIAMI GARDENS DIALYSIS,3363 NW 167TH ST,OPA LOCKA,FL,33056,MIAMI-DADE,Profit,DAVITA,16,TRUE,12/13/06
102506,7,BMA - TAMPA,3614 W KENNEDY BLVD,TAMPA,FL,33609,HILLSBOROUGH,Profit,FRESENIUS MEDICAL CARE,28,TRUE,9/1/76
102816,7,DAVITA MELBOURNE DIALYSIS,2235 SOUTH BABCOCK ST,MELBOURNE,FL,32901,BREVARD,Profit,DAVITA,16,TRUE,3/23/05
102576,7,FRESENIUS KIDNEY CARE LAKELAND,1550 LAKELAND HILLS BLVD,LAKELAND,FL,33805,POLK,Profit,INDEPENDENT,25,TRUE,8/27/85
102879,7,FMC - OCEANWAY,12961 NORTH MAIN ST SUITE 305,JACKSONVILLE,FL,32218,DUVAL,Profit,FRESENIUS MEDICAL CARE,12,TRUE,6/3/09
102776,7,DAVITA MIAMI NORTH DIALYSIS,860 NE 125TH ST,NORTH MIAMI,FL,33161,MIAMI-DADE,Profit,DAVITA,17,TRUE,10/23/00
102850,7,DAVITA REGENCY DIALYSIS CENTER,9535 REGENCY SQUARE BLVD,JACKSONVILLE,FL,32225,DUVAL,Profit,DAVITA,16,TRUE,9/26/07
102623,7,DAVITA ORLANDO DIALYSIS,116 STURTEVANT ST,ORLANDO,FL,32806,ORANGE,Profit,DAVITA,23,TRUE,7/25/89
102756,7,ORANGE PARK KIDNEY CENTER,2061 PROFESSIONAL CENTER DR,ORANGE PARK,FL,32073,CLAY,Profit,FRESENIUS MEDICAL CARE,17,TRUE,9/9/98
102551,7,DAVITA LEESBURG DIALYSIS CENTER,8425 US HIGHWAY 441,LEESBURG,FL,34788,LAKE,Profit,DAVITA,24,TRUE,9/24/81
102554,7,DAVITA PLANT CITY DIALYSIS,1211 W REYNOLDS ST STE 1,PLANT CITY,FL,33563,HILLSBOROUGH,Profit,DAVITA,17,TRUE,4/2/82
102696,7,DAVITA NEW SMYRNA BEACH DIALYSIS,110 S ORANGE ST,NEW SMYRNA BEACH,FL,32168,VOLUSIA,Profit,DAVITA,12,TRUE,3/6/96
102528,7,RAI CARE CENTERS - CLEARWATER,1057 S FORT HARRISON AVENUE,CLEARWATER,FL,33756,PINELLAS,Profit,FRESENIUS MEDICAL CARE,26,TRUE,6/30/78
102747,7,CONTINENTAL DIALYSIS CARE,2000 CONTINENTAL DR STE A,WEST PALM BEACH,FL,33407,PALM BEACH,Profit,AMERICAN RENAL ASSOCIATES,27,TRUE,3/22/99
102601,7,DAVITA HALLANDALE DIALYSIS,2655 HOLLYWOOD BLVD,HOLLYWOOD,FL,33020,BROWARD,Profit,DAVITA,22,TRUE,5/17/88
102651,7,PALM BAY KIDNEY CENTER,220 MEDPLEX PKWY NE,PALM BAY,FL,32907,BREVARD,Non-Profit,CENTRAL FLORIDA KIDNEY CENTERS,18,TRUE,1/2/93
102504,7,DAVITA SOUTH BROWARD ARTIFICIAL KIDNEY CENTER,4401 HOLLYWOOD BLVD,HOLLYWOOD,FL,33021,BROWARD,Profit,DAVITA,30,TRUE,9/1/76
102855,7,FMC - CORAL SPRINGS,850 RIVERSIDE DRIVE,POMPANO BEACH,FL,33071,BROWARD,Profit,FRESENIUS MEDICAL CARE,28,TRUE,1/2/08
102715,7,BOCA/DELRAY RENAL ASSOCIATES INC,1905 CLINT MOORE RD STE 306,BOCA RATON,FL,33496,PALM BEACH,Profit,INDEPENDENT,14,TRUE,1/13/97
102875,7,DAVITA AVENTURA KIDNEY CENTER,22 SW 11TH STREET,HALLANDALE BEACH,FL,33009,BROWARD,Profit,DAVITA,12,TRUE,2/4/09
102673,7,DAVITA WEST TALLAHASSEE DIALYSIS,5857 W TENNESSEE ST,TALLAHASSEE,FL,32304,LEON,Profit,DAVITA,24,TRUE,10/27/94
102820,7,"BMA OF FLORIDA, INCORPORATED",5730 BOWDEN ROAD SUITE 110,JACKSONVILLE,FL,32216,DUVAL,Profit,FRESENIUS MEDICAL CARE,17,TRUE,4/18/05
102766,7,MIAMI REGIONAL DIALYSIS CENTER INC,100 NW 170TH ST STE 106,NORTH MIAMI BEACH,FL,33169,MIAMI-DADE,Profit,AMERICAN RENAL ASSOCIATES,26,TRUE,2/8/00
102788,7,DAVITA FORT MYERS NORTH DIALYSIS,16101 NORTH CLEVELAND AVE,FORT MYERS,FL,33903,LEE,Profit,DAVITA,12,TRUE,12/28/01
102605,7,DAVITA CENTRAL TAMPA DIALYSIS,4204 N MACDILL AVE SOUTH BLDG,TAMPA,FL,33607,HILLSBOROUGH,Profit,DAVITA,20,TRUE,7/7/88
102559,7,FLORIDA KIDNEY CENTER,7309 WEST OAKLAND PARK BLVD,LAUDERHILL,FL,33319,BROWARD,Profit,FRESENIUS MEDICAL CARE,32,TRUE,4/1/83
102532,7,DAVITA INTERAMERICAN DIALYSIS CENTER,7815 CORAL WAY STE 115,MIAMI,FL,33155,MIAMI-DADE,Profit,DAVITA,25,TRUE,12/2/78
102742,7,DAVITA BAY BREEZE DIALYSIS,11550 ULMERTON RD,LARGO,FL,33778,PINELLAS,Profit,DAVITA,20,TRUE,12/11/98
102893,7,FMC - THE GLADES,16740 SW 88TH STREET,MIAMI,FL,33196,MIAMI-DADE,Profit,FRESENIUS MEDICAL CARE,21,TRUE,7/7/10
102807,7,DAVITA WESTON DIALYSIS CENTER,"2685 EXECUTIVE PARK DRIVE, SUITE #1",WESTON,FL,33331,BROWARD,Profit,DAVITA,15,TRUE,7/21/04
102304,7,JACKSON MEMORIAL HOSP DIALYSIS PEDIATRIC,1611 NW 12TH AVE,MIAMI,FL,33136,MIAMI-DADE,Non-Profit,INDEPENDENT,8,TRUE,9/1/76
102831,7,HILLIARD DIALYSIS CENTER LLC,551858 US HWY 1 #118,HILLIARD,FL,32046,NASSAU,Profit,AMERICAN RENAL ASSOCIATES,12,TRUE,3/27/06
102689,7,RAI CARE CENTERS - LAKE WALES,1348 STATE ROAD 60 E,LAKE WALES,FL,33853,POLK,Profit,FRESENIUS MEDICAL CARE,15,TRUE,9/20/93
102654,7,DAVITA NORTH BREVARD DIALYSIS,250 HARRISON STREET,TITUSVILLE,FL,32780,BREVARD,Profit,DAVITA,20,TRUE,2/3/93
102859,7,DAVITA WINTER PARK DIALYSIS,3727 N GOLDENROD RD,WINTER PARK,FL,32792,ORANGE,Profit,DAVITA,12,TRUE,3/31/08
102549,7,DAVITA PORT CHARLOTTE ARTIFICIAL KIDNEY CENTER,4300 KINGS HWY #406-D17,PORT CHARLOTTE,FL,33980,CHARLOTTE,Profit,DAVITA,21,TRUE,8/3/81
102701,7,DAVITA FORT LAUDERDALE DIXIE DIALYSIS,1299 EAST COMMERCIAL BLVD #100,OAKLAND PARK,FL,33334,BROWARD,Profit,DAVITA,18,TRUE,8/27/96
102824,7,DSI SOUTH TAMPA LLC,731 WEST LUMSDEN,BRANDON,FL,33511,HILLSBOROUGH,Profit,NATIONAL RENAL INSTITUTES,25,TRUE,10/5/05
102543,7,DAVITA KEY WEST DIALYSIS,1122 KEY PLAZA,KEY WEST,FL,33040,MONROE,Profit,DAVITA,16,TRUE,7/14/80
102503,7,DADE DIALYSIS CENTER,1494 NW 7 ST,MIAMI,FL,33125,MIAMI-DADE,Profit,FRESENIUS MEDICAL CARE,27,TRUE,9/1/76
102738,7,DAVITA DADELAND DIALYSIS,9175 SW 87TH AVE,MIAMI,FL,33176,MIAMI-DADE,Profit,DAVITA,18,TRUE,11/10/98
103503,7,SHANDS AT UNIV OF FL OUTPATIENT DIALYSIS,2409 SW ARCHER RD,GAINESVILLE,FL,32608,ALACHUA,Non-Profit,INDEPENDENT,26,TRUE,9/8/07
102591,7,NORTHEAST FLORIDA DIALYSIS CENTER,2141 LOCH RAND BLVD #113,ORANGE PARK,FL,32073,CLAY,Profit,AMERICAN RENAL ASSOCIATES,24,TRUE,2/9/88
102779,7,DAVITA BRANDON EAST DIALYSIS,114 E BRANDON BLVD,BRANDON,FL,33511,HILLSBOROUGH,Profit,DAVITA,20,TRUE,4/4/01
102811,7,CYPRESS CREEK DIALYSIS CENTER,952 CYPRESS VILLAGE BLVD,SUN CITY,FL,33573,HILLSBOROUGH,Profit,AMERICAN RENAL ASSOCIATES,14,TRUE,9/24/04
102635,7,DAVITA MT DORA DIALYSIS,2735 W OLD HWY 441,MOUNT DORA,FL,32757,LAKE,Profit,DAVITA,24,TRUE,12/19/90
102596,7,US RENAL CARE SARASOTA,1921 WALDEMERE ST STE 107,SARASOTA,FL,34239,SARASOTA,Profit,DIVERSIFIED SPECIALTY INSTITUTES (DSI),37,TRUE,4/6/88
102584,7,BRANDON ARTIFICIAL KIDNEY CENTER,514 MEDICAL OAKS AVE,BRANDON,FL,33511,HILLSBOROUGH,Profit,FRESENIUS MEDICAL CARE,16,TRUE,9/30/87
102614,7,DAVITA DAYTONA SOUTH DIALYSIS,1801 S NOVA RD #306,DAYTONA BEACH,FL,32119,VOLUSIA,Profit,DAVITA,16,TRUE,12/29/88
102770,7,RCG - BAPTIST NORTH,1040 EAST NINE MILE RD,PENSACOLA,FL,32514,ESCAMBIA,Profit,FRESENIUS MEDICAL CARE,19,TRUE,6/12/00
102520,7,DAVITA BOCA RATON ARTIFICIAL KIDNEY CENTER,998 NW 9TH CT,BOCA RATON,FL,33486,PALM BEACH,Profit,DAVITA,14,TRUE,9/1/76
102513,7,DAVITA FORT MYERS DIALYSIS,4220 EXECUTIVE CIRCLE #38,FORT MYERS,FL,33916,LEE,Profit,DAVITA,33,TRUE,9/1/76
102619,7,FMC - EAST ORLANDO,2200 NORTH ALAFAYA TRAIL,ORLANDO,FL,32826,ORANGE,Profit,FRESENIUS MEDICAL CARE,17,TRUE,4/14/89
102330,7,BAPTIST MEDICAL CENTER - PEDIATRIC DIALYSIS,800 PRUDENTIAL DR,JACKSONVILLE,FL,32207,DUVAL,Non-Profit,INDEPENDENT,5,TRUE,6/15/98
102844,7,ARA - NAPLES DIALYSIS CENTER LLC,4529 EXECUTIVE DRIVE,NAPLES,FL,34119,COLLIER,Profit,AMERICAN RENAL ASSOCIATES,20,TRUE,5/4/07
102659,7,RAI CARE CENTERS - WINTER HAVEN,1200 E LAKE SILVER DR,WINTER HAVEN,FL,33881,POLK,Profit,FRESENIUS MEDICAL CARE,20,TRUE,7/30/93
102731,7,DAVITA OCALA REGIONAL KIDNEY CENTER-SOUTH,13940 US HWY 441 BLDG 400,LADY LAKE,FL,32159,LAKE,Profit,DAVITA,25,TRUE,3/19/98
102867,7,FRESENIUS KIDNEY CARE PALM COAST,515 PALM COAST PARKWAY SW,PALM COAST,FL,32137,FLAGLER,Profit,FRESENIUS MEDICAL CARE,16,TRUE,11/12/08
102705,7,RCG - FT WALTON BEACH,925 MAR WALT DR STE 2,FORT WALTON BEACH,FL,32547,OKALOOSA,Profit,FRESENIUS MEDICAL CARE,38,TRUE,9/16/96
102628,7,DAVITA GULF COAST DIALYSIS,3300 TAMIAMI TRAIL SUITE 101A,PORT CHARLOTTE,FL,33952,CHARLOTTE,Profit,DAVITA,1,FALSE,3/22/91
102569,7,DAVITA KISSIMMEE DIALYSIS,802 JOHN YOUNG PARKWAY,KISSIMMEE,FL,34741,OSCEOLA,Profit,DAVITA,25,TRUE,2/29/84
682637,7,DAVITA ALAFAYA DIALYSIS,12001 SCIENCE DRIVE,ORLANDO,FL,32826,ORANGE,Profit,DAVITA,20,TRUE,3/21/18
682678,7,DAVITA PHILIPS HIGHWAY DIALYSIS,8021 PHILIPS  HIGHWAY,JACKSONVILLE,FL,32256,DUVAL,Profit,"TASKETT DIALYSIS, LLC",16,TRUE,8/28/19
682600,7,WEST ORANGE WINTER GARDEN DIALYSIS CENTER LLC,1210 E PLANT ST,WINTER GARDEN,FL,34787,ORANGE,Profit,INDEPENDENT,16,TRUE,3/7/16
682587,7,DSI NORTH TAMPA DIALYSIS,3421 NORTH LAKEVIEW DRIVE,TAMPA,FL,33618,HILLSBOROUGH,Profit,DIVERSIFIED SPECIALTY INSTITUTES (DSI),17,TRUE,11/19/15
682552,7,DAVITA WINTER HAVEN SOUTH DIALYSIS,7220 CYPRESS GARDENS BLVD,WINTER HAVEN,FL,33884,POLK,Profit,DAVITA,12,TRUE,5/7/14
682683,7,DAVITA DEL RIO DIALYSIS,6222 HARNEY RD,TAMPA,FL,33610,HILLSBOROUGH,Profit,DAVITA,15,TRUE,10/28/19
682668,7,KIDNEY DOCTOR'S DIALYSIS CENTER,12145 PEMBROKE RD,HOLLYWOOD,FL,33025,BROWARD,Profit,INDEPENDENT,24,TRUE,2/14/19
682541,7,GREENACRES DIALYSIS CENTER,5702 LAKE WORTH ROAD #1,GREENACRES,FL,33463,PALM BEACH,Profit,AMERICAN RENAL ASSOCIATES,12,TRUE,8/12/13
682620,7,"DIALYSIS CARE CENTER LEESBURG,LLC",600 W NORTH BOULEVARD,LEESBURG,FL,34788,LAKE,Profit,INDEPENDENT,6,TRUE,4/28/17
682575,7,FMC - SARASOTA COASTAL DIALYSIS CENTER,2989 FRUITVILLE RD,SARASOTA,FL,34237,SARASOTA,Profit,FRESENIUS MEDICAL CARE,24,TRUE,4/8/15
682641,7,FRESENIUS KIDNEY CARE-EAST FORT WALTON BEACH,315 GREEN ACRES ROAD,FORT WALTON BEACH,FL,32547,OKALOOSA,Profit,FRESENIUS MEDICAL CARE,16,TRUE,4/18/18
682605,7,FMC-AUBURNDALE,365 HAVENDALE BLVD,AUBURNDALE,FL,33823,POLK,Profit,FRESENIUS MEDICAL CARE,16,TRUE,5/9/16
682520,7,DAVITA CARROLLWOOD DIALYSIS,14358 N DALE MABRY HWY,TAMPA,FL,33618,HILLSBOROUGH,Profit,DAVITA,16,TRUE,6/11/12
682593,7,FMC - CORAL GABLES LLC,238 PALERMO AVENUE,MIAMI,FL,33134,MIAMI-DADE,Profit,FRESENIUS MEDICAL CARE,8,TRUE,8/27/15
682556,7,DAVITA GOLDEN GLADES DIALYSIS,15600 NW 15TH AVE #D,MIAMI,FL,33169,MIAMI-DADE,Profit,DAVITA,20,TRUE,5/29/14
682648,7,DAVITA FLEMING ISLAND DIALYSIS,4575 US HWY 17,FLEMING ISLAND,FL,32003,CLAY,Profit,DAVITA,12,TRUE,6/26/18
682652,7,FRESENIUS KIDNEY CARE CENTRAL TALLAHASSEE,2600 CENTENNIAL PLACE,TALLAHASSEE,FL,32308,LEON,Profit,FRESENIUS MEDICAL CARE,12,TRUE,7/16/18
682515,7,BIG LAKE KIDNEY CENTER LLC,3240 HIGHWAY 441 SOUTH,OKEECHOBEE,FL,34974,OKEECHOBEE,Profit,AMERICAN RENAL ASSOCIATES,13,TRUE,11/8/11
